Guassian index number,Protein_number,Replicate,Protein name,Height,Center,Width,SSE,adjrsquare,Complex size,expt_name
1,1,13,A0A096LP55,23673422.9735,56.7202,1.9747,972509370582284,0.8341,0,wan_et_al_15_hs
2,1,13,A0A096LP55,20005692.7554,77.0237,11.5547,972509370582284,0.8341,0,wan_et_al_15_hs
3,2,13,A0AVT1,1264284518.654,47.2466,1.8196,3.5168170463729E+015,0.957,0,wan_et_al_15_hs
4,3,13,A0FGR8,1097189.0189,71.5757,5.0338,4697734397251.09,0.6526,0,wan_et_al_15_hs
5,4,13,A0MZ66,4171270.4118,46.9461,1.6774,4609590545605.29,0.8699,0,wan_et_al_15_hs
6,5,13,A1X283,29568259.477,38.5329,1.6754,16563223976786.4,0.9909,0,wan_et_al_15_hs
7,6,13,A3KN83,2239783.3882,75.9526,3.5696,3309541641139.26,0.8196,0,wan_et_al_15_hs
8,8,13,A4D1E9,12641436.4908,54.5479,1.4189,41497882713115.7,0.8837,0,wan_et_al_15_hs
9,9,13,A5YKK6,1356830.7271,47.9656,2.0373,1405209338091.16,0.8558,0,wan_et_al_15_hs
10,9,13,A5YKK6,568819.5786,100,1.4004,1405209338091.16,0.8558,0,wan_et_al_15_hs
11,9,13,A5YKK6,1128112.4252,65.0864,2.6189,1405209338091.16,0.8558,0,wan_et_al_15_hs
12,10,13,A6NCE7,121388386.3353,53.1055,1.494,387900841814983,0.9856,0,wan_et_al_15_hs
13,11,13,A6NDG6,120516620.3309,27.1436,2.4047,479648621828087,0.9888,0,wan_et_al_15_hs
14,12,13,A6NHG4,66187869.7335,8.509,1.5317,2654124635774714,0.7655,0,wan_et_al_15_hs
15,13,13,A6NHR9,14757243.4747,38.9903,1.3948,47747271908918,0.9455,0,wan_et_al_15_hs
16,14,13,A6NIH7,6263941.2611,48.6146,1.8586,21539813752495.5,0.7939,0,wan_et_al_15_hs
17,15,13,A6NIZ1,5438750.8255,17.3662,2.1561,252984541254672,0.8746,0,wan_et_al_15_hs
18,15,13,A6NIZ1,7274557.3878,71.4901,14.0927,252984541254672,0.8746,0,wan_et_al_15_hs
19,15,13,A6NIZ1,10308881.0654,87.2274,7.8182,252984541254672,0.8746,0,wan_et_al_15_hs
20,15,13,A6NIZ1,15988064.0458,98.961,1.7432,252984541254672,0.8746,0,wan_et_al_15_hs
21,17,13,A6NMY6,1426737528.4523,15.8144,2.1801,7.75868850725489E+017,0.976,0,wan_et_al_15_hs
22,17,13,A6NMY6,2369783213.3524,24.2753,2.905,7.75868850725489E+017,0.976,0,wan_et_al_15_hs
23,17,13,A6NMY6,1604391877.1267,31.424,3.224,7.75868850725489E+017,0.976,0,wan_et_al_15_hs
24,18,13,A8MWD9,14509826.4911,73.4202,14.8367,1.45915986694258E+015,0.9027,0,wan_et_al_15_hs
25,18,13,A8MWD9,71320589.3544,70.7502,1.3639,1.45915986694258E+015,0.9027,0,wan_et_al_15_hs
26,18,13,A8MWD9,14015818.267,47.6883,-1.6586,1.45915986694258E+015,0.9027,0,wan_et_al_15_hs
27,19,13,A8MXV4,3152876.0714,12.4999,1.5083,2932486021113.76,0.872,0,wan_et_al_15_hs
28,20,13,B2RPK0,1735908289227.6,65.7274,-1.8249,2.7706952610109E+017,0.9736,0,wan_et_al_15_hs
29,21,13,B5ME19,580804152.287,84.828,6.072,8.83197668246305E+016,0.9616,0,wan_et_al_15_hs
30,21,13,B5ME19,181590674.2941,98.4419,1.8569,8.83197668246305E+016,0.9616,0,wan_et_al_15_hs
31,22,13,C9JLW8,1171518.9554,17.501,1.4349,4268549291756.74,0.8515,0,wan_et_al_15_hs
32,22,13,C9JLW8,2476116.559,41.2617,3.0447,4268549291756.74,0.8515,0,wan_et_al_15_hs
33,22,13,C9JLW8,1112124.8834,35.4037,-1.2383,4268549291756.74,0.8515,0,wan_et_al_15_hs
34,23,13,E9PAV3,193715803.0876,62.0208,2.9205,8744991898833431,0.9714,0,wan_et_al_15_hs
35,23,13,E9PAV3,284870025.3601,65.172,1.5414,8744991898833431,0.9714,0,wan_et_al_15_hs
36,23,13,E9PAV3,108792052.9358,68.9414,8.8809,8744991898833431,0.9714,0,wan_et_al_15_hs
37,24,13,O00115,3632950.8996,15.9484,2.0249,30003817010944.4,0.5246,0,wan_et_al_15_hs
38,25,13,O00116,11281876.9946,38.5322,1.7901,116789602540060,0.9362,0,wan_et_al_15_hs
39,25,13,O00116,34026233.6784,55.6817,2.4007,116789602540060,0.9362,0,wan_et_al_15_hs
40,26,13,O00139,36379609.4022,53.1442,1.812,17077990837072.1,0.9752,0,wan_et_al_15_hs
41,27,13,O00151,289423134.9411,25.2503,1.7607,388120992622838,0.997,0,wan_et_al_15_hs
42,28,13,O00154,137886387.5884,14.8201,2.2096,1.29867918139862E+015,0.9801,0,wan_et_al_15_hs
43,28,13,O00154,28886692.3191,29.9529,2.152,1.29867918139862E+015,0.9801,0,wan_et_al_15_hs
44,28,13,O00154,25865592.6341,22.1538,7.2074,1.29867918139862E+015,0.9801,0,wan_et_al_15_hs
45,29,13,O00159,13211211.8464,55.188,3.0381,77575134775945.9,0.9296,0,wan_et_al_15_hs
46,29,13,O00159,3895223.6792,75.2603,9.1089,77575134775945.9,0.9296,0,wan_et_al_15_hs
47,29,13,O00159,10852539.3545,64.0338,3.7483,77575134775945.9,0.9296,0,wan_et_al_15_hs
48,30,13,O00170,18572153.6074,33.5679,2.0241,131287857400448,0.8782,0,wan_et_al_15_hs
49,30,13,O00170,7851724.4688,105.1836,2.2839,131287857400448,0.8782,0,wan_et_al_15_hs
50,31,13,O00178,11742695.8216,48.4513,1.4274,33701647425243.4,0.8838,0,wan_et_al_15_hs
51,32,13,O00186,12057562.0248,45.1992,1.514,40706958657713.9,0.8062,0,wan_et_al_15_hs
52,33,13,O00193,184232045.3162,79.6348,3.582,5417743076307057,0.9461,0,wan_et_al_15_hs
53,34,13,O00203,123227255.5929,87.5878,5.1524,1.43212286896206E+016,0.8387,0,wan_et_al_15_hs
54,35,13,O00231,31144379.4196,71.1777,24.7631,1.93288072786512E+016,0.7653,0,wan_et_al_15_hs
55,35,13,O00231,89909844.3218,45.5494,1.632,1.93288072786512E+016,0.7653,0,wan_et_al_15_hs
56,35,13,O00231,56542660.2804,99.1007,2.6097,1.93288072786512E+016,0.7653,0,wan_et_al_15_hs
57,35,13,O00231,114634050.0827,58.1611,1.4775,1.93288072786512E+016,0.7653,0,wan_et_al_15_hs
58,36,13,O00232,43118918.4618,58.141,1.5109,831249158702541,0.8522,0,wan_et_al_15_hs
59,36,13,O00232,27589062.9218,45.6193,1.777,831249158702541,0.8522,0,wan_et_al_15_hs
60,36,13,O00232,11200407.5758,100.2123,2.6154,831249158702541,0.8522,0,wan_et_al_15_hs
61,36,13,O00232,17090735.8752,65.0322,1.9683,831249158702541,0.8522,0,wan_et_al_15_hs
62,37,13,O00233,52549712.9504,16.8655,2.0152,198962977020867,0.9723,0,wan_et_al_15_hs
63,37,13,O00233,10496699.3147,39.7362,2.9376,198962977020867,0.9723,0,wan_et_al_15_hs
64,37,13,O00233,35014966.4532,36.9158,-1.6507,198962977020867,0.9723,0,wan_et_al_15_hs
65,38,13,O00244,162053747.663,8.604,1.9042,691727373020083,0.9905,0,wan_et_al_15_hs
66,38,13,O00244,61001672.6444,11.847,-1.4545,691727373020083,0.9905,0,wan_et_al_15_hs
67,39,13,O00264,5177683.794,76.3705,2.4493,28993431081839.4,0.9547,0,wan_et_al_15_hs
68,39,13,O00264,15025895.9047,81.0312,1.6593,28993431081839.4,0.9547,0,wan_et_al_15_hs
69,39,13,O00264,5270490.7919,98.4788,2.1039,28993431081839.4,0.9547,0,wan_et_al_15_hs
70,39,13,O00264,4338046.5916,88.0066,2.0158,28993431081839.4,0.9547,0,wan_et_al_15_hs
71,40,13,O00267,145226809.2228,72.2111,1.4732,3.03444940358981E+015,0.9281,0,wan_et_al_15_hs
72,41,13,O00273,79741129123.3009,47.0725,-2.0945,399321717385720,0.9067,0,wan_et_al_15_hs
73,42,13,O00299,19876502058.4732,43.756,1.9471,2.44765967878932E+015,0.9752,0,wan_et_al_15_hs
74,43,13,O00303,40853394.4342,47.5823,1.5563,2483400860613903,0.8842,0,wan_et_al_15_hs
75,43,13,O00303,26119044.7126,88.6794,10.7269,2483400860613903,0.8842,0,wan_et_al_15_hs
76,43,13,O00303,58614100.1906,88.4168,1.4333,2483400860613903,0.8842,0,wan_et_al_15_hs
77,44,13,O00330,10195541.4209,36.8152,1.4501,16327359439687.7,0.9073,0,wan_et_al_15_hs
78,45,13,O00399,5536790.9076,28.5303,1.5259,8842981202006.71,0.929,0,wan_et_al_15_hs
79,45,13,O00399,5376289.8751,60.6852,1.6247,8842981202006.71,0.929,0,wan_et_al_15_hs
80,46,13,O00401,38607632.2124,61.1111,3.7695,171483014129457,0.9748,0,wan_et_al_15_hs
81,47,13,O00410,2386918.6195,54.6431,2.5949,29803030457285.8,0.9484,0,wan_et_al_15_hs
82,47,13,O00410,10750786.0031,62.5845,2.8918,29803030457285.8,0.9484,0,wan_et_al_15_hs
83,47,13,O00410,2065591.691,76.5839,16.9416,29803030457285.8,0.9484,0,wan_et_al_15_hs
84,47,13,O00410,9082091.5595,99.8342,1.8857,29803030457285.8,0.9484,0,wan_et_al_15_hs
85,47,13,O00410,12065735.9954,79.4668,0.3557,29803030457285.8,0.9484,0,wan_et_al_15_hs
86,48,13,O00411,1186008.2211,55.9136,1.973,111850886973.667,0.9609,0,wan_et_al_15_hs
87,49,13,O00425,2142631.688,48.4912,5.0005,4559490866630.51,0.6044,0,wan_et_al_15_hs
88,50,13,O00429,31859860.2788,35.6574,2.5146,452415848981531,0.9916,0,wan_et_al_15_hs
89,50,13,O00429,217655976.0395,31.9999,1.6744,452415848981531,0.9916,0,wan_et_al_15_hs
90,51,13,O00442,6704621.7802,35.2597,1.697,30610236934267.1,0.7671,0,wan_et_al_15_hs
91,52,13,O00458,13209864.7193,54.4874,1.6878,2509612158611.17,0.9931,0,wan_et_al_15_hs
92,53,13,O00461,10990734.7887,70.1141,2.2243,67472455358294,0.977,0,wan_et_al_15_hs
93,53,13,O00461,11817415.3241,82.4447,-9.2572,67472455358294,0.977,0,wan_et_al_15_hs
94,53,13,O00461,8005407.1155,97.8743,1.5395,67472455358294,0.977,0,wan_et_al_15_hs
95,53,13,O00461,19180202.3376,84.4011,1.5375,67472455358294,0.977,0,wan_et_al_15_hs
96,54,13,O00469,186564857.7894,27.7431,5.9225,4.28463810793082E+016,0.8614,0,wan_et_al_15_hs
97,54,13,O00469,132132159.4958,51.6689,4.6182,4.28463810793082E+016,0.8614,0,wan_et_al_15_hs
98,56,13,O00487,25808272.1038,45.4321,1.7305,410882785607674,0.7712,0,wan_et_al_15_hs
99,56,13,O00487,14420708.7674,99.2296,2.4875,410882785607674,0.7712,0,wan_et_al_15_hs
100,56,13,O00487,10648730.2919,57.8798,1.6238,410882785607674,0.7712,0,wan_et_al_15_hs
101,56,13,O00487,21243092.074,37.7403,-0.2626,410882785607674,0.7712,0,wan_et_al_15_hs
102,57,13,O00499,27431607.5874,52.1345,1.6734,43221718503683.7,0.9724,0,wan_et_al_15_hs
103,58,13,O00505,30705064.663,66.8943,5.8159,595834880550220,0.9289,0,wan_et_al_15_hs
104,58,13,O00505,8923319.1966,100.3363,2.3814,595834880550220,0.9289,0,wan_et_al_15_hs
105,58,13,O00505,9504917.7897,77.7694,11.0531,595834880550220,0.9289,0,wan_et_al_15_hs
106,59,13,O00541,13369741.7354,77.0976,1.724,25867214806290.7,0.9443,0,wan_et_al_15_hs
107,60,13,O00570,18830868.0504,57.3754,1.792,3042020042671.31,0.9954,0,wan_et_al_15_hs
108,60,13,O00570,3872622.1397,62.3701,2.1421,3042020042671.31,0.9954,0,wan_et_al_15_hs
109,61,13,O00571,100152666.0149,47.895,0.6538,1.27351118755017E+016,0.9738,0,wan_et_al_15_hs
110,61,13,O00571,473204713.0427,47.1624,1.5112,1.27351118755017E+016,0.9738,0,wan_et_al_15_hs
111,62,13,O00625,18798035.9763,12.0107,1.3963,118630024290662,0.9183,0,wan_et_al_15_hs
112,63,13,O00629,69633695.5135,64.4818,5.5981,1.15755652201714E+016,0.8194,0,wan_et_al_15_hs
113,63,13,O00629,23551791.8802,72.0461,11.4996,1.15755652201714E+016,0.8194,0,wan_et_al_15_hs
114,64,13,O00743,3868638.852,27.0946,1.5336,22847900493437.3,0.947,0,wan_et_al_15_hs
115,64,13,O00743,2467672.2131,70.7489,14.4651,22847900493437.3,0.947,0,wan_et_al_15_hs
116,64,13,O00743,3181675.9163,99.0725,-1.7015,22847900493437.3,0.947,0,wan_et_al_15_hs
117,64,13,O00743,9334033.1576,77.8822,2.701,22847900493437.3,0.947,0,wan_et_al_15_hs
118,65,13,O00754,2215884.6923,16.3248,2.2765,4644548323489.32,0.9646,0,wan_et_al_15_hs
119,65,13,O00754,2684551.4696,30.8409,8.0748,4644548323489.32,0.9646,0,wan_et_al_15_hs
120,65,13,O00754,3940186.9978,35.7448,1.7526,4644548323489.32,0.9646,0,wan_et_al_15_hs
121,66,13,O00762,15289098.4748,8.2086,1.4797,22028233251712.9,0.9644,0,wan_et_al_15_hs
122,66,13,O00762,9034748.0955,11.6583,1.5117,22028233251712.9,0.9644,0,wan_et_al_15_hs
123,67,13,O00764,85210059.0607,38.6315,1.7084,107915471381068,0.9929,0,wan_et_al_15_hs
124,68,13,O14497,15264219.891,69.6824,2.5887,28841860422333.6,0.9662,0,wan_et_al_15_hs
125,68,13,O14497,8460085.4053,78.4024,2.4551,28841860422333.6,0.9662,0,wan_et_al_15_hs
126,69,13,O14530,52738618.0402,52.4054,1.2986,369081605023118,0.9326,0,wan_et_al_15_hs
127,70,13,O14531,1946584.1203,27.8469,2.3685,42528751913.0608,0.9939,0,wan_et_al_15_hs
128,71,13,O14562,13255491.6601,36.6848,1.392,14554788819953.1,0.9606,0,wan_et_al_15_hs
129,72,13,O14579,46454799.011,62.1604,3.3457,821281358694500,0.8737,0,wan_et_al_15_hs
130,73,13,O14602,428982037.3255,64.487,1.5458,2.90332255292471E+016,0.9289,0,wan_et_al_15_hs
131,74,13,O14617,340914108.4978,84.496,1.6177,1.67863012693129E+015,0.9888,0,wan_et_al_15_hs
132,74,13,O14617,323396760.4794,88.4928,0.3053,1.67863012693129E+015,0.9888,0,wan_et_al_15_hs
133,75,13,O14737,109481422.4498,47.1475,1.396,3.77951887106122E+015,0.9492,0,wan_et_al_15_hs
134,75,13,O14737,163798431.1328,37.2775,-1.3641,3.77951887106122E+015,0.9492,0,wan_et_al_15_hs
135,76,13,O14744,21534592.8209,54.7386,3.7751,752976056260617,0.9183,0,wan_et_al_15_hs
136,76,13,O14744,22150661.6908,98.3817,1.7604,752976056260617,0.9183,0,wan_et_al_15_hs
137,76,13,O14744,49494313.6649,102.377,1.6397,752976056260617,0.9183,0,wan_et_al_15_hs
138,76,13,O14744,10802507.1111,79.139,20.9071,752976056260617,0.9183,0,wan_et_al_15_hs
139,76,13,O14744,20708658.2039,48.5247,1.6577,752976056260617,0.9183,0,wan_et_al_15_hs
140,77,13,O14745,28070458.68,54.92,-2.1016,375355744438907,0.8928,0,wan_et_al_15_hs
141,77,13,O14745,38454444.2938,35.1243,1.6073,375355744438907,0.8928,0,wan_et_al_15_hs
142,78,13,O14772,402581.732,23.3215,4.2212,295128232676.4,0.818,0,wan_et_al_15_hs
143,79,13,O14776,395145569.9225,48.0088,1.5611,1.27122967447396E+016,0.9327,0,wan_et_al_15_hs
144,81,13,O14818,78339251099.5524,57.2167,2.0311,7.50082176757259E+016,0.9075,0,wan_et_al_15_hs
145,82,13,O14907,29125690.2128,23.9447,1.6027,16265611515646.7,0.9925,0,wan_et_al_15_hs
146,83,13,O14908,18095337473.46,36.0918,1.7185,329568972519609,0.9344,0,wan_et_al_15_hs
147,84,13,O14929,14326316.816,47.4378,2.0272,55523573795168.7,0.9485,0,wan_et_al_15_hs
148,84,13,O14929,31453195.0472,54.2529,2.02,55523573795168.7,0.9485,0,wan_et_al_15_hs
149,85,13,O14933,277616.5648,8,1.3912,4854292588426.35,0.024,0,wan_et_al_15_hs
150,87,13,O14950,134774690.6796,64.2996,9.4517,2.36779190438369E+016,0.9241,0,wan_et_al_15_hs
151,87,13,O14950,80163307.6677,98.5597,2.4909,2.36779190438369E+016,0.9241,0,wan_et_al_15_hs
152,87,13,O14950,129610260.2649,86.0718,10.0204,2.36779190438369E+016,0.9241,0,wan_et_al_15_hs
153,88,13,O14964,57539756.5122,43.829,1.4957,128030276408094,0.9788,0,wan_et_al_15_hs
154,90,13,O14974,251830545.3745,68.7818,1.5736,5806055625409668,0.9853,0,wan_et_al_15_hs
155,90,13,O14974,101509277.5429,74.3121,-9.4654,5806055625409668,0.9853,0,wan_et_al_15_hs
156,90,13,O14974,170684560.8555,70.5855,2.2687,5806055625409668,0.9853,0,wan_et_al_15_hs
157,91,13,O14979,5363382228.9677,39.873,-1.7215,1.48714815965788E+015,0.9494,0,wan_et_al_15_hs
158,92,13,O14980,2392223.3587,48.4587,1.5915,423686399525870,0.6685,0,wan_et_al_15_hs
159,92,13,O14980,7951573.2529,54.6457,2.5239,423686399525870,0.6685,0,wan_et_al_15_hs
160,92,13,O14980,6812303.2495,94.4455,6.7582,423686399525870,0.6685,0,wan_et_al_15_hs
161,92,13,O14980,10905003.0325,70.2686,7.887,423686399525870,0.6685,0,wan_et_al_15_hs
162,94,13,O15042,13672264.5016,83.5781,1.5509,84230084563381.9,0.9358,0,wan_et_al_15_hs
163,94,13,O15042,9783307.9581,87.9963,5.6488,84230084563381.9,0.9358,0,wan_et_al_15_hs
164,95,13,O15056,11307543.4863,48.5759,1.9563,12760488048049.4,0.9577,0,wan_et_al_15_hs
165,96,13,O15066,12192201.1106,60.6071,1.472,42908452600867.4,0.8236,0,wan_et_al_15_hs
166,97,13,O15067,34462606.5833,38.4919,1.7814,38378066599666.1,0.9763,0,wan_et_al_15_hs
167,98,13,O15075,3625184.1825,46.3098,3.2806,3172146158614.78,0.943,0,wan_et_al_15_hs
168,99,13,O15116,11698333.3096,46.5864,2.204,41161618290778.4,0.888,0,wan_et_al_15_hs
169,100,13,O15143,191404427.5721,36.4815,1.4462,7436740289061790,0.9055,0,wan_et_al_15_hs
170,101,13,O15144,260133847.4559,36.5762,1.6139,2973263644014879,0.9789,0,wan_et_al_15_hs
171,102,13,O15145,80169139.9569,36.9255,1.9586,3388335913143.51,0.9916,0,wan_et_al_15_hs
172,103,13,O15160,16066084.3359,44.8879,1.3903,79240409004447.6,0.9183,0,wan_et_al_15_hs
173,103,13,O15160,10698661.9273,62.6458,2.5604,79240409004447.6,0.9183,0,wan_et_al_15_hs
174,103,13,O15160,5336930.0818,75.7965,3.9463,79240409004447.6,0.9183,0,wan_et_al_15_hs
175,104,13,O15173,1666858.5141,84.2241,11.9554,19323153289507.9,0.8912,0,wan_et_al_15_hs
176,104,13,O15173,7853532.0194,84.5028,1.3574,19323153289507.9,0.8912,0,wan_et_al_15_hs
177,105,13,O15212,36289213.53,44.3142,1.8275,1.12035211743687E+015,0.8796,0,wan_et_al_15_hs
178,105,13,O15212,31720424.7538,69.7365,-1.7498,1.12035211743687E+015,0.8796,0,wan_et_al_15_hs
179,105,13,O15212,13784789.5102,74.6475,-23.4455,1.12035211743687E+015,0.8796,0,wan_et_al_15_hs
180,106,13,O15230,9478331.7505,53.6896,2.2983,6418576318533.35,0.9745,0,wan_et_al_15_hs
181,107,13,O15234,7380465.7222,69.8609,1.9678,20410150018706.7,0.8995,0,wan_et_al_15_hs
182,107,13,O15234,5228103.8205,82.1192,2.2177,20410150018706.7,0.8995,0,wan_et_al_15_hs
183,108,13,O15260,2394910.7149,65.8254,-3.0349,7009158044015.76,0.8964,0,wan_et_al_15_hs
184,108,13,O15260,2643688.9264,73.8706,5.3092,7009158044015.76,0.8964,0,wan_et_al_15_hs
185,108,13,O15260,655577.5786,89.0971,6.147,7009158044015.76,0.8964,0,wan_et_al_15_hs
186,108,13,O15260,2652119.543,99.5089,2.0721,7009158044015.76,0.8964,0,wan_et_al_15_hs
187,109,13,O15294,2649193.0411,35.7821,1.4546,7501451182446.34,0.6374,0,wan_et_al_15_hs
188,110,13,O15305,50910430.1828,19.3608,1.3959,155729417887402,0.9668,0,wan_et_al_15_hs
189,111,13,O15344,30643422.0944,43.8973,1.5687,109030594752578,0.9402,0,wan_et_al_15_hs
190,112,13,O15347,45078607356.4101,57.6561,1.9606,5935427024227564,0.9568,0,wan_et_al_15_hs
191,113,13,O15355,280465678.5978,81.4056,1.5117,1.26960049043554E+016,0.9941,0,wan_et_al_15_hs
192,113,13,O15355,538435994.2991,80.0341,3.6242,1.26960049043554E+016,0.9941,0,wan_et_al_15_hs
193,113,13,O15355,119799209.4586,98.9231,2.5219,1.26960049043554E+016,0.9941,0,wan_et_al_15_hs
194,113,13,O15355,163317447.7798,88.6882,4.4661,1.26960049043554E+016,0.9941,0,wan_et_al_15_hs
195,114,13,O15371,21128418.8795,63.6063,2.0868,1.10570421441519E+016,0.8505,0,wan_et_al_15_hs
196,114,13,O15371,85825079.9462,86.3648,8.1091,1.10570421441519E+016,0.8505,0,wan_et_al_15_hs
197,115,13,O15372,151185960.0262,85.6262,5.8457,6304271498715428,0.9555,0,wan_et_al_15_hs
198,115,13,O15372,61088694.4976,98.2997,2.1008,6304271498715428,0.9555,0,wan_et_al_15_hs
199,116,13,O15382,7371568.001,8.4998,1.5209,42647132240135.1,0.7155,0,wan_et_al_15_hs
200,119,13,O15511,41422344.8203,36.6619,1.7371,47253905924239.1,0.9875,0,wan_et_al_15_hs
201,120,13,O15523,249468582.0773,75.6579,31.167,1.61351467783489E+016,0.366,0,wan_et_al_15_hs
202,120,13,O15523,508940335.6296,47.2341,1.5951,1.61351467783489E+016,0.366,0,wan_et_al_15_hs
203,121,13,O15540,17771428883.8751,13.3181,-1.831,681891889994579,0.9653,0,wan_et_al_15_hs
204,122,13,O43143,25257232.1383,47.8525,1.0936,1.09412153371646E+015,0.9406,0,wan_et_al_15_hs
205,122,13,O43143,142883821.4621,39.9642,1.6345,1.09412153371646E+015,0.9406,0,wan_et_al_15_hs
206,125,13,O43172,3955985033.9636,64.135,-1.6646,7686593629144187,0.9567,0,wan_et_al_15_hs
207,126,13,O43175,46400277.0884,28.1053,5.6973,2438506537383956,0.8524,0,wan_et_al_15_hs
208,126,13,O43175,20590886.3765,88.7733,3.6366,2438506537383956,0.8524,0,wan_et_al_15_hs
209,126,13,O43175,18290925.8546,100.7184,5.4028,2438506537383956,0.8524,0,wan_et_al_15_hs
210,126,13,O43175,17537724.9287,78.026,16.3657,2438506537383956,0.8524,0,wan_et_al_15_hs
211,127,13,O43237,2304821.4188,50.1037,10.2192,43307849158905.3,0.7825,0,wan_et_al_15_hs
212,127,13,O43237,3579106.309,81.3949,9.9797,43307849158905.3,0.7825,0,wan_et_al_15_hs
213,127,13,O43237,7159280.2245,48.0777,1.4276,43307849158905.3,0.7825,0,wan_et_al_15_hs
214,128,13,O43242,74004723.6038,45.3254,1.8508,1.36606865281436E+016,0.4907,0,wan_et_al_15_hs
215,128,13,O43242,141713066.2572,92.6348,6.1562,1.36606865281436E+016,0.4907,0,wan_et_al_15_hs
216,128,13,O43242,41473113.7938,64.6843,13.1756,1.36606865281436E+016,0.4907,0,wan_et_al_15_hs
217,129,13,O43252,31159524.8741,38.5947,1.6168,33706309077332.2,0.9671,0,wan_et_al_15_hs
218,130,13,O43264,2001250.0622,75.0132,3.854,15715951468523,0.8728,0,wan_et_al_15_hs
219,130,13,O43264,2393752.9243,71.2486,14.002,15715951468523,0.8728,0,wan_et_al_15_hs
220,130,13,O43264,1659821.3115,100.6712,-1.3106,15715951468523,0.8728,0,wan_et_al_15_hs
221,131,13,O43290,43217326.886,57.1801,1.8351,627834771214885,0.8905,0,wan_et_al_15_hs
222,132,13,O43294,1319403.8476,43.5755,7.3792,3505425851868,0.7583,0,wan_et_al_15_hs
223,133,13,O43314,27966607.927,54.2521,1.7341,51745728235509.3,0.9717,0,wan_et_al_15_hs
224,134,13,O43324,23306433.4656,43.6832,1.604,13410482192647.9,0.9886,0,wan_et_al_15_hs
225,135,13,O43390,1406558096.5598,50.5052,0.2902,8816564510060322,0.957,0,wan_et_al_15_hs
226,135,13,O43390,295561492.6719,47.2505,1.7349,8816564510060322,0.957,0,wan_et_al_15_hs
227,136,13,O43395,193251840.2059,64.3334,1.4759,5696231129304927,0.927,0,wan_et_al_15_hs
228,137,13,O43396,70810379.344,52.2908,3.7119,1.48483768354096E+015,0.8914,0,wan_et_al_15_hs
229,138,13,O43399,9343832.1705,39.5893,3.2745,380629029830148,0.933,0,wan_et_al_15_hs
230,138,13,O43399,4232441.0372,99.212,2.8197,380629029830148,0.933,0,wan_et_al_15_hs
231,138,13,O43399,12904378.2636,68.9645,1.2802,380629029830148,0.933,0,wan_et_al_15_hs
232,138,13,O43399,21732779.6993,82.9456,6.897,380629029830148,0.933,0,wan_et_al_15_hs
233,138,13,O43399,13763298.0519,66.2555,9.4671,380629029830148,0.933,0,wan_et_al_15_hs
234,139,13,O43432,13355405.2669,56.595,1.4785,22732740679114.7,0.9398,0,wan_et_al_15_hs
235,139,13,O43432,12087025.7574,60.9615,1.8405,22732740679114.7,0.9398,0,wan_et_al_15_hs
236,140,13,O43447,1485842.0094,24.0469,8.8243,855386661607.998,0.952,0,wan_et_al_15_hs
237,140,13,O43447,1241368.2595,53.5,1.6915,855386661607.998,0.952,0,wan_et_al_15_hs
238,141,13,O43464,3272230.8933,8.1942,1.3982,2185764073934.24,0.9368,0,wan_et_al_15_hs
239,141,13,O43464,1968082.25,13.0165,1.7041,2185764073934.24,0.9368,0,wan_et_al_15_hs
240,142,13,O43488,37251093.0588,33.1642,1.6296,210373042021299,0.9287,0,wan_et_al_15_hs
241,142,13,O43488,8057412.166,104.2718,2.3095,210373042021299,0.9287,0,wan_et_al_15_hs
242,142,13,O43488,28616988.214,36.4628,0.3508,210373042021299,0.9287,0,wan_et_al_15_hs
243,143,13,O43491,184682134.1969,82.7793,6.1652,4.70593449166623E+016,0.9896,0,wan_et_al_15_hs
244,143,13,O43491,1096038201.3391,77.5735,2.5075,4.70593449166623E+016,0.9896,0,wan_et_al_15_hs
245,145,13,O43504,8420885.4727,37.918,1.9143,21128728075324.9,0.8953,0,wan_et_al_15_hs
246,148,13,O43597,229072.4224,28.9204,1.3899,5946284702212.19,0.0108,0,wan_et_al_15_hs
247,149,13,O43598,10230832.211,40.687,2.5855,70551884396588,0.6687,0,wan_et_al_15_hs
248,151,13,O43660,50690262.6755,56.7066,1.328,403044254924752,0.9338,0,wan_et_al_15_hs
249,152,13,O43665,14377395.8903,28.4995,1.7225,14283021773229.8,0.9702,0,wan_et_al_15_hs
250,153,13,O43670,78202236.0319,44.3867,1.6426,260430159185951,0.9809,0,wan_et_al_15_hs
251,154,13,O43681,30750287.7337,65.9868,1.7572,222314219727750,0.9491,0,wan_et_al_15_hs
252,154,13,O43681,12727923.8981,72.9399,7.7693,222314219727750,0.9491,0,wan_et_al_15_hs
253,154,13,O43681,5815411.4621,98.8193,2.5477,222314219727750,0.9491,0,wan_et_al_15_hs
254,155,13,O43684,118573754.9236,44.4687,1.6401,495080195544108,0.9646,0,wan_et_al_15_hs
255,156,13,O43707,5848845798.4049,52.804,1.8844,5.8600715576206E+017,0.9784,0,wan_et_al_15_hs
256,158,13,O43719,337950303.7619,84.1366,1.473,9.62211140717026E+015,0.9268,0,wan_et_al_15_hs
257,159,13,O43747,2785357.5639,36.7122,1.6653,3594461717697.39,0.8002,0,wan_et_al_15_hs
258,160,13,O43765,126811303.194,54.3039,2.3726,433233639162470,0.9833,0,wan_et_al_15_hs
