Guassian index number,Protein_number,Replicate,Protein name,Height,Center,Width,SSE,adjrsquare,Complex size,expt_name
506,306,9,P14843,173724401.4857,3.2041,1.3766,5742071338047786,0.9292,0,wt_wan_et_al_15
507,307,9,P14904,1039448579.1648,22.5032,1.7153,1.34240331117287E+016,0.9909,0,wt_wan_et_al_15
508,308,9,P14908,12940225.1937,25.5,1.7474,8876900131902.81,0.9704,0,wt_wan_et_al_15
509,309,9,P14922,53014412.7808,31.7685,1.5673,569023675947782,0.9023,0,wt_wan_et_al_15
510,310,9,P15019,192062532.9676,3.0581,1.3889,1.14446451665458E+016,0.9236,0,wt_wan_et_al_15
511,311,9,P15108,16422745797.0502,39.1527,2.0154,1.25340144300136E+019,0.9484,0,wt_wan_et_al_15
512,311,9,P15108,4203634814.0194,28.8981,1.9012,1.25340144300136E+019,0.9484,0,wt_wan_et_al_15
513,313,9,P15180,137389700256.198,29.4688,1.9051,5.57676964901906E+017,0.9794,0,wt_wan_et_al_15
514,314,9,P15274,57466876.158,20.2015,2.6167,262095672192176,0.9282,0,wt_wan_et_al_15
515,315,9,P15303,1004017971.2669,45.9972,-2.0893,8.89891803982181E+017,0.8839,0,wt_wan_et_al_15
516,315,9,P15303,164975129412.601,44.2107,2.1418,8.89891803982181E+017,0.8839,0,wt_wan_et_al_15
517,316,9,P15424,782952162.7032,37.4006,1.4253,3.77890208830777E+016,0.9671,0,wt_wan_et_al_15
518,318,9,P15496,519120612.4356,29.4674,1.6431,6705044262100497,0.9876,0,wt_wan_et_al_15
519,318,9,P15496,104172543.6169,31.6086,2.2641,6705044262100497,0.9876,0,wt_wan_et_al_15
520,319,9,P15565,102820486.697,34.8041,0.5265,784594796730136,0.9623,0,wt_wan_et_al_15
521,319,9,P15565,73508534.1658,77.6771,2.001,784594796730136,0.9623,0,wt_wan_et_al_15
522,319,9,P15565,313683140.483,36.4333,-1.451,784594796730136,0.9623,0,wt_wan_et_al_15
523,319,9,P15565,217198663.3962,42.9578,-2.7887,784594796730136,0.9623,0,wt_wan_et_al_15
524,320,9,P15624,2763106721.3524,27.0072,1.8781,1.15923713770103E+018,0.9386,0,wt_wan_et_al_15
525,321,9,P15625,572117093845.851,26.4752,2.5268,1.60024811043425E+018,0.8961,0,wt_wan_et_al_15
526,322,9,P15646,622278059.3195,32.583,1.7611,1.12984890140086E+016,0.9739,0,wt_wan_et_al_15
527,324,9,P15703,647824230.7121,20.9954,1.7259,3.44287515843093E+016,0.9507,0,wt_wan_et_al_15
528,325,9,P15705,6180525101.3938,19.9549,1.7407,3.37487735592469E+018,0.953,0,wt_wan_et_al_15
529,326,9,P15790,16728788.0072,71.1986,10.5859,355291058462042,0.9625,0,wt_wan_et_al_15
530,326,9,P15790,93046324.4081,59.1936,3.4336,355291058462042,0.9625,0,wt_wan_et_al_15
531,328,9,P15873,18787178394.3168,46.1523,2.0438,5.56365925607789E+017,0.8687,0,wt_wan_et_al_15
532,328,9,P15873,557103942.7994,47.5643,-2.6862,5.56365925607789E+017,0.8687,0,wt_wan_et_al_15
533,329,9,P15891,370099338.4346,14.0416,6.1062,1.75482672902128E+017,0.9841,0,wt_wan_et_al_15
534,329,9,P15891,1867587242.0313,49.7613,2.0766,1.75482672902128E+017,0.9841,0,wt_wan_et_al_15
535,329,9,P15891,704485007.8954,27.9491,1.5935,1.75482672902128E+017,0.9841,0,wt_wan_et_al_15
536,329,9,P15891,458419640.1056,48.0667,0.7732,1.75482672902128E+017,0.9841,0,wt_wan_et_al_15
537,331,9,P15992,1180253665.674,15.8515,7.025,1.92613902990647E+017,0.9566,0,wt_wan_et_al_15
538,331,9,P15992,191024032.2531,28.3722,12.3591,1.92613902990647E+017,0.9566,0,wt_wan_et_al_15
539,332,9,P16120,222513517.8042,4.1984,1.5461,4569259323338385,0.9601,0,wt_wan_et_al_15
540,333,9,P16140,244708739.6408,36.8778,5.9891,1.4633497543226E+017,0.9521,0,wt_wan_et_al_15
541,333,9,P16140,970689075.1921,36.2477,1.4584,1.4633497543226E+017,0.9521,0,wt_wan_et_al_15
542,334,9,P16370,168158773.204,50.8023,1.8089,421487661819585,0.9924,0,wt_wan_et_al_15
543,335,9,P16387,4206666759.2487,43.2569,1.6895,1.95969297962919E+017,0.9896,0,wt_wan_et_al_15
544,336,9,P16451,284092281.4177,43.3038,3.0919,9.33517803131976E+015,0.9662,0,wt_wan_et_al_15
545,336,9,P16451,59296041.5948,23.1275,6.2117,9.33517803131976E+015,0.9662,0,wt_wan_et_al_15
546,336,9,P16451,64954076.4557,38.1144,-1.3464,9.33517803131976E+015,0.9662,0,wt_wan_et_al_15
547,337,9,P16467,69453813.2203,4.1878,1.364,1660707769280230,0.9062,0,wt_wan_et_al_15
548,338,9,P16474,1177970430.5163,47.0979,2.3361,3.99664027865983E+017,0.881,0,wt_wan_et_al_15
549,338,9,P16474,369435779.3023,63.973,34.8958,3.99664027865983E+017,0.881,0,wt_wan_et_al_15
550,339,9,P16521,420570295.8492,27.602,19.5794,2.9871949788725E+018,0.9216,0,wt_wan_et_al_15
551,339,9,P16521,1761131887.2474,91.2241,10.6785,2.9871949788725E+018,0.9216,0,wt_wan_et_al_15
552,339,9,P16521,404736486.9503,39.5647,-8.1758,2.9871949788725E+018,0.9216,0,wt_wan_et_al_15
553,339,9,P16521,1277740324.1875,66.7936,18.6894,2.9871949788725E+018,0.9216,0,wt_wan_et_al_15
554,340,9,P16547,4089716.9636,11.2221,5.7711,35408930807677.4,0.9284,0,wt_wan_et_al_15
555,340,9,P16547,13417539.3597,5.1853,-1.459,35408930807677.4,0.9284,0,wt_wan_et_al_15
556,341,9,P16550,444224705080.4,29.0537,1.7424,4.1260237507815E+017,0.9225,0,wt_wan_et_al_15
557,342,9,P16622,4769723.0035,87.1431,8.0732,316707409081175,0.4473,0,wt_wan_et_al_15
558,344,9,P16649,180651701.0303,5.5017,3.6013,510087570481176,0.9399,0,wt_wan_et_al_15
559,344,9,P16649,34409578.4176,13.052,7.669,510087570481176,0.9399,0,wt_wan_et_al_15
560,345,9,P16861,612317449.2134,25.8074,17.2493,5.00682202829308E+017,0.9628,0,wt_wan_et_al_15
561,345,9,P16861,548554087.0024,65.2672,25.8651,5.00682202829308E+017,0.9628,0,wt_wan_et_al_15
562,345,9,P16861,1311196243.2053,30.7856,2.444,5.00682202829308E+017,0.9628,0,wt_wan_et_al_15
563,346,9,P16862,472757453.996,12.0603,6.8158,4.36913499925727E+017,0.9521,0,wt_wan_et_al_15
564,346,9,P16862,1543160684.3075,30.8251,3.0863,4.36913499925727E+017,0.9521,0,wt_wan_et_al_15
565,346,9,P16862,403680618.4898,63.7217,32.7371,4.36913499925727E+017,0.9521,0,wt_wan_et_al_15
566,347,9,P16965,17080043.2716,6.433,1.5696,84150528059950.2,0.8821,0,wt_wan_et_al_15
567,348,9,P17065,13028898.7998,71.2053,4.2647,66419766106804.1,0.9196,0,wt_wan_et_al_15
568,349,9,P17076,625219453.5528,40.3533,1.6789,1.00933445100855E+017,0.9173,0,wt_wan_et_al_15
569,349,9,P17076,501480046.7126,45.6282,10.4041,1.00933445100855E+017,0.9173,0,wt_wan_et_al_15
570,350,9,P17106,22110910.887,34.4561,1.9676,151431902498624,0.9588,0,wt_wan_et_al_15
571,350,9,P17106,32068612.0508,30.8086,5.4482,151431902498624,0.9588,0,wt_wan_et_al_15
572,351,9,P17157,5022524.7828,5.5,1.533,16647859324679.8,0.7493,0,wt_wan_et_al_15
573,352,9,P17255,4134141317.4871,16.9808,1.6861,2.34236301542992E+018,0.9365,0,wt_wan_et_al_15
574,352,9,P17255,1259354929.662,25.6484,3.4685,2.34236301542992E+018,0.9365,0,wt_wan_et_al_15
575,353,9,P17423,1385984973.9021,9.4443,3.4766,9.93102405852963E+016,0.9875,0,wt_wan_et_al_15
576,353,9,P17423,276197470.6946,15.8345,2.1246,9.93102405852963E+016,0.9875,0,wt_wan_et_al_15
577,354,9,P17505,322491056.6854,3.9514,1.3896,3.27972121110886E+016,0.9253,0,wt_wan_et_al_15
578,355,9,P17536,1889994114028.43,40.8477,1.9983,6.91551940123608E+017,0.9381,0,wt_wan_et_al_15
579,356,9,P17555,74629756.514,10.2011,6.1296,2.38928667902828E+015,0.9507,0,wt_wan_et_al_15
580,356,9,P17555,22473010.909,71.3376,1.4829,2.38928667902828E+015,0.9507,0,wt_wan_et_al_15
581,356,9,P17555,62110716.0785,24.609,4.0803,2.38928667902828E+015,0.9507,0,wt_wan_et_al_15
582,356,9,P17555,50246831.9941,81.364,2.2033,2.38928667902828E+015,0.9507,0,wt_wan_et_al_15
583,358,9,P17629,16969464.2184,48.9448,2.5369,2431667845877.73,0.993,0,wt_wan_et_al_15
584,359,9,P17649,37730495.4518,3.7238,1.465,89959063691548.5,0.964,0,wt_wan_et_al_15
585,360,9,P17695,65308111.3454,4.2475,1.514,588131078411758,0.9316,0,wt_wan_et_al_15
586,361,9,P17709,5165248895.0195,7.4205,1.7403,2.95331320823152E+017,0.9953,0,wt_wan_et_al_15
587,361,9,P17709,1421779817.8522,20.5091,1.5636,2.95331320823152E+017,0.9953,0,wt_wan_et_al_15
588,362,9,P17883,49321131.1705,42.5894,1.7031,352528373967483,0.9353,0,wt_wan_et_al_15
589,364,9,P17891,816868717.7288,37.2935,2.0837,1.55860665325318E+016,0.9907,0,wt_wan_et_al_15
590,365,9,P17967,1117350554.5999,43.8996,-1.084,1.44178556439067E+018,0.9855,0,wt_wan_et_al_15
591,365,9,P17967,6545447015.8216,41.4229,1.7549,1.44178556439067E+018,0.9855,0,wt_wan_et_al_15
592,366,9,P18408,10778158.3684,30.8257,2.2647,3222867271727.97,0.9905,0,wt_wan_et_al_15
593,367,9,P18544,201694737.9787,4.1495,1.379,1.14986613101855E+016,0.9249,0,wt_wan_et_al_15
594,368,9,P18562,1439862104.2875,5.7679,1.9802,9.3198168331365E+016,0.9914,0,wt_wan_et_al_15
595,368,9,P18562,780628276.7696,9.6734,-4.6236,9.3198168331365E+016,0.9914,0,wt_wan_et_al_15
596,369,9,P18759,15143525.0834,4.5,1.1903,129714080810285,0.7453,0,wt_wan_et_al_15
597,370,9,P18899,14807050.261,17.5794,1.0771,715595503540684,0.9304,0,wt_wan_et_al_15
598,370,9,P18899,63151892.5663,34.6173,1.9662,715595503540684,0.9304,0,wt_wan_et_al_15
599,371,9,P19097,6769446114.2775,39.3597,2.6465,1.33998633123456E+019,0.9464,0,wt_wan_et_al_15
600,371,9,P19097,1993645985.0521,43.7889,5.3573,1.33998633123456E+019,0.9464,0,wt_wan_et_al_15
601,371,9,P19097,1994590585.8185,75.3054,-28.384,1.33998633123456E+019,0.9464,0,wt_wan_et_al_15
602,372,9,P19262,72735670.4204,67.5342,28.1398,6533150252634082,0.9766,0,wt_wan_et_al_15
603,372,9,P19262,351908691.3968,42.9196,2.0704,6533150252634082,0.9766,0,wt_wan_et_al_15
604,373,9,P19358,1421146869.9061,7.1271,2.8773,5.0588169639851E+016,0.9931,0,wt_wan_et_al_15
605,373,9,P19358,671197287.2072,12.1753,-5.0997,5.0588169639851E+016,0.9931,0,wt_wan_et_al_15
606,373,9,P19358,267370705.438,22.2178,1.8644,5.0588169639851E+016,0.9931,0,wt_wan_et_al_15
607,374,9,P19414,1564299561.8159,3.069,1.6002,1.42832833193802E+017,0.9309,0,wt_wan_et_al_15
608,375,9,P19454,265017543.2738,35.5109,1.0421,2.32797110139801E+015,0.9389,0,wt_wan_et_al_15
609,375,9,P19454,2206431415.7212,33.6064,0.2409,2.32797110139801E+015,0.9389,0,wt_wan_et_al_15
610,376,9,P19524,37783000.899,32.454,1.4183,176636980741515,0.9431,0,wt_wan_et_al_15
611,377,9,P19657,640639990.3074,81.9769,2.8241,2.16700783202296E+016,0.9925,0,wt_wan_et_al_15
612,377,9,P19657,204918996.8475,80.2023,5.1935,2.16700783202296E+016,0.9925,0,wt_wan_et_al_15
613,377,9,P19657,422177867.3711,86.9758,2.3133,2.16700783202296E+016,0.9925,0,wt_wan_et_al_15
614,377,9,P19657,190955654.8438,93.8019,6.6533,2.16700783202296E+016,0.9925,0,wt_wan_et_al_15
615,379,9,P19882,7036572935.6637,41.1394,4.4405,1.35466845079846E+019,0.936,0,wt_wan_et_al_15
616,379,9,P19882,1361134857.9521,48.4296,8.8859,1.35466845079846E+019,0.936,0,wt_wan_et_al_15
617,381,9,P20049,26393939.8726,22.7225,1.7847,3792136389944.16,0.993,0,wt_wan_et_al_15
618,383,9,P20081,56977600.3373,3.555,1.8414,263234704050363,0.9097,0,wt_wan_et_al_15
619,385,9,P20424,434507683.4545,8.4391,2.1045,5757058469599875,0.9791,0,wt_wan_et_al_15
620,385,9,P20424,71579195.7332,72.7758,1.7265,5757058469599875,0.9791,0,wt_wan_et_al_15
621,385,9,P20424,98763450.7737,13.9017,-2.5427,5757058469599875,0.9791,0,wt_wan_et_al_15
622,386,9,P20433,42585284639.0568,38.0657,-1.7013,3.09221982865762E+016,0.9365,0,wt_wan_et_al_15
623,387,9,P20434,75385473.2447,58.1879,-2.1455,1.50298273677215E+015,0.986,0,wt_wan_et_al_15
624,387,9,P20434,190027069.9966,50.5055,1.9568,1.50298273677215E+015,0.986,0,wt_wan_et_al_15
625,387,9,P20434,44268239.5517,21.5356,1.3583,1.50298273677215E+015,0.986,0,wt_wan_et_al_15
626,388,9,P20435,37783269.4352,58.872,1.6614,714439298528325,0.9454,0,wt_wan_et_al_15
627,388,9,P20435,26603118.0616,76.2226,1.8694,714439298528325,0.9454,0,wt_wan_et_al_15
628,388,9,P20435,27838282.2388,42.3104,2.3293,714439298528325,0.9454,0,wt_wan_et_al_15
629,388,9,P20435,71369887.8453,50.2071,2.0127,714439298528325,0.9454,0,wt_wan_et_al_15
630,389,9,P20436,145655284.5143,18.4234,1.5849,2.81018337928397E+016,0.7224,0,wt_wan_et_al_15
631,389,9,P20436,88910975.1092,53.8157,10.2377,2.81018337928397E+016,0.7224,0,wt_wan_et_al_15
632,390,9,P20447,50674304.8553,41.5073,1.4931,626361362318684,0.892,0,wt_wan_et_al_15
633,391,9,P20448,63794797.6617,36.5477,3.1481,1.55952608612323E+015,0.9751,0,wt_wan_et_al_15
634,391,9,P20448,121981022.8423,43.1318,2.5067,1.55952608612323E+015,0.9751,0,wt_wan_et_al_15
635,392,9,P20449,398446729.8257,7.1284,2.1539,1.77827834542445E+016,0.9637,0,wt_wan_et_al_15
636,393,9,P20457,21692827.8155,14.8135,2.2306,35249126071139.3,0.9734,0,wt_wan_et_al_15
637,394,9,P20459,252381320.95,41.7675,4.2595,5.03033596401966E+016,0.99,0,wt_wan_et_al_15
638,394,9,P20459,1656037252.5374,46.415,1.6478,5.03033596401966E+016,0.99,0,wt_wan_et_al_15
639,395,9,P20484,99290152.7942,33.6528,1.7616,4.28117228666332E+015,0.824,0,wt_wan_et_al_15
640,396,9,P20486,44772625.4444,5.3424,1.5856,91403532523174.7,0.9852,0,wt_wan_et_al_15
641,396,9,P20486,15823143.5784,11.3215,-4.9956,91403532523174.7,0.9852,0,wt_wan_et_al_15
642,397,9,P20606,891719857.4053,11.981,2.0376,3073585353762407,0.9922,0,wt_wan_et_al_15
643,397,9,P20606,1331777647.8388,7.5105,0.2984,3073585353762407,0.9922,0,wt_wan_et_al_15
644,398,9,P20967,2152733591.7614,16.9824,1.7479,4.24756521347188E+017,0.9586,0,wt_wan_et_al_15
645,399,9,P21182,14003532.0224,22.4624,2.5251,44877335974334.4,0.9252,0,wt_wan_et_al_15
646,400,9,P21242,1383937618.1442,50.258,1.892,3.47140993777881E+016,0.9909,0,wt_wan_et_al_15
647,400,9,P21242,1255971194.2982,47.5333,-0.3149,3.47140993777881E+016,0.9909,0,wt_wan_et_al_15
648,401,9,P21243,2612181519.17,50.1014,1.9392,1.71313127853083E+016,0.9893,0,wt_wan_et_al_15
649,402,9,P21269,383674020.8704,7.5209,1.7226,8993815437210528,0.973,0,wt_wan_et_al_15
650,403,9,P21304,300584363.6381,35.4341,1.8402,4981964038755128,0.987,0,wt_wan_et_al_15
651,403,9,P21304,460597446.396,49.353,1.609,4981964038755128,0.987,0,wt_wan_et_al_15
652,404,9,P21306,47720081.7241,98.107,2.518,324418678342267,0.9542,0,wt_wan_et_al_15
653,405,9,P21524,44002477.0301,5.8415,2.2216,654474514587329,0.9607,0,wt_wan_et_al_15
654,405,9,P21524,33616343.5898,11.4054,5.9525,654474514587329,0.9607,0,wt_wan_et_al_15
655,405,9,P21524,26314878.44,33.6007,1.8284,654474514587329,0.9607,0,wt_wan_et_al_15
656,405,9,P21524,19780294.8316,89,1.4042,654474514587329,0.9607,0,wt_wan_et_al_15
657,406,9,P21538,49062478.9749,32.5207,1.6103,709408213110681,0.8764,0,wt_wan_et_al_15
658,407,9,P21576,30506276.8126,4.5391,2.3701,243918162751367,0.9429,0,wt_wan_et_al_15
659,407,9,P21576,13621751.8796,12.1777,6.4307,243918162751367,0.9429,0,wt_wan_et_al_15
660,408,9,P21734,288409049.3718,22.5236,1.7103,986411015333022,0.9944,0,wt_wan_et_al_15
661,409,9,P21801,52571189.2679,5.1611,1.6401,154337525034103,0.929,0,wt_wan_et_al_15
662,410,9,P21827,1624563003.7555,40.3792,1.8009,1.13855153288976E+016,0.9647,0,wt_wan_et_al_15
663,411,9,P21951,20000106.5739,42.1465,1.7139,20893119588301.2,0.9895,0,wt_wan_et_al_15
664,411,9,P21951,32359341.1765,36.6324,1.7243,20893119588301.2,0.9895,0,wt_wan_et_al_15
665,412,9,P21954,296716416308.093,15.8294,2.056,9.49965387656958E+017,0.8919,0,wt_wan_et_al_15
666,413,9,P21965,670186110.0422,5.2875,1.4255,8.93273666957872E+016,0.9251,0,wt_wan_et_al_15
667,416,9,P22137,1685416297.6815,36.422,2.9388,2.93049798220595E+017,0.9633,0,wt_wan_et_al_15
668,417,9,P22138,426123504.7205,50.9947,2.7066,1.38894971328282E+017,0.988,0,wt_wan_et_al_15
669,417,9,P22138,1918055794.5267,58.4869,1.9454,1.38894971328282E+017,0.988,0,wt_wan_et_al_15
670,418,9,P22139,40197785.2662,50.7192,2.7057,32541119220775.8,0.9922,0,wt_wan_et_al_15
671,418,9,P22139,50415219.7424,58.156,-1.7109,32541119220775.8,0.9922,0,wt_wan_et_al_15
672,419,9,P22141,968765649.1375,50.2414,1.7287,6731337142126174,0.9966,0,wt_wan_et_al_15
673,420,9,P22146,33238888.3581,23.1879,1.8674,450616350509299,0.8523,0,wt_wan_et_al_15
674,420,9,P22146,17313391.274,82.6722,7.1348,450616350509299,0.8523,0,wt_wan_et_al_15
675,421,9,P22147,46024712930.4723,31.244,2.0373,1.25052064750257E+016,0.9743,0,wt_wan_et_al_15
676,422,9,P22202,731155937.0663,22.231,1.8197,3635402263988143,0.8884,0,wt_wan_et_al_15
677,423,9,P22203,527910821.9785,5.4327,2.2448,9.89644156236334E+015,0.9536,0,wt_wan_et_al_15
678,424,9,P22209,1957186.5972,13.603,4.5071,5957102486123.68,0.8273,0,wt_wan_et_al_15
679,425,9,P22211,54398453.3021,11.1147,4.4708,1851910644446147,0.8769,0,wt_wan_et_al_15
680,426,9,P22213,7110649.9048,4.6039,1.7191,2408485186160.22,0.9834,0,wt_wan_et_al_15
681,426,9,P22213,7119069.7131,19.7734,2.162,2408485186160.22,0.9834,0,wt_wan_et_al_15
682,426,9,P22213,1769561.3878,12.1008,-5.9413,2408485186160.22,0.9834,0,wt_wan_et_al_15
683,427,9,P22217,37599342.2159,4.9437,2.0724,41322203191216.8,0.9806,0,wt_wan_et_al_15
684,427,9,P22217,6094427.6857,11.9485,-5.8039,41322203191216.8,0.9806,0,wt_wan_et_al_15
685,428,9,P22276,16631910.1521,55.362,1.4227,28293681055417.2,0.9575,0,wt_wan_et_al_15
686,428,9,P22276,7824913.4251,49.4389,2.4398,28293681055417.2,0.9575,0,wt_wan_et_al_15
687,429,9,P22336,217418249.1764,9.7939,3.9874,8.02117488665079E+016,0.8353,0,wt_wan_et_al_15
688,429,9,P22336,242738779.706,28.9768,1.6868,8.02117488665079E+016,0.8353,0,wt_wan_et_al_15
689,432,9,P22515,842600806.8266,33.8339,0.4474,9.3146579429537E+017,0.9721,0,wt_wan_et_al_15
690,432,9,P22515,3741174239.9168,33.0087,1.6669,9.3146579429537E+017,0.9721,0,wt_wan_et_al_15
691,433,9,P22517,28338634.9096,7.8831,3.6591,223568730730871,0.9801,0,wt_wan_et_al_15
692,433,9,P22517,32495251.9457,14.4931,6.2429,223568730730871,0.9801,0,wt_wan_et_al_15
693,434,9,P22579,9085702.1164,26.9412,3.4473,40498760308439.8,0.8505,0,wt_wan_et_al_15
694,435,9,P22696,300525698.0764,16.9491,1.3946,2.86885966668778E+016,0.9249,0,wt_wan_et_al_15
695,436,9,P22768,534579683.2651,4.0932,1.5355,1.8580371737377E+016,0.9484,0,wt_wan_et_al_15
696,437,9,P22803,95355878.6495,4.3779,1.5894,860097053266554,0.9576,0,wt_wan_et_al_15
697,437,9,P22803,36222240.6262,104.7047,2.215,860097053266554,0.9576,0,wt_wan_et_al_15
698,437,9,P22803,18113253.5058,7.9588,4.1797,860097053266554,0.9576,0,wt_wan_et_al_15
699,438,9,P22936,124615547.3575,35.4978,1.3884,5528830108968324,0.8406,0,wt_wan_et_al_15
700,439,9,P22943,276917948.3245,3.1622,1.376,2.14287776901458E+016,0.9247,0,wt_wan_et_al_15
701,440,9,P23180,124826282.5259,4.921,1.8854,310731687937760,0.9901,0,wt_wan_et_al_15
702,440,9,P23180,54259974.9931,9.8397,-5.6241,310731687937760,0.9901,0,wt_wan_et_al_15
703,441,9,P23201,56175534.5276,49.6163,2.986,38539814585111,0.9961,0,wt_wan_et_al_15
704,442,9,P23202,317362096.3998,31.5246,1.3507,1.00332740743476E+016,0.9502,0,wt_wan_et_al_15
705,443,9,P23248,133511036.1235,45.8639,1.9944,3.3714301599247E+016,0.9338,0,wt_wan_et_al_15
706,443,9,P23248,71093241.7004,81.3383,2.2231,3.3714301599247E+016,0.9338,0,wt_wan_et_al_15
707,443,9,P23248,171094230.8066,66.3476,18.5417,3.3714301599247E+016,0.9338,0,wt_wan_et_al_15
708,443,9,P23248,76432455.0869,91.1217,8.5703,3.3714301599247E+016,0.9338,0,wt_wan_et_al_15
709,444,9,P23254,1362506172.6183,3.1737,1.3731,5.14369965280977E+017,0.9261,0,wt_wan_et_al_15
710,446,9,P23291,7735199.3272,6.3255,1.5764,34848059016763.8,0.9833,0,wt_wan_et_al_15
711,446,9,P23291,30534029.4235,22.5115,1.572,34848059016763.8,0.9833,0,wt_wan_et_al_15
712,447,9,P23292,65297686.3909,21.024,2.0392,382242948154212,0.9959,0,wt_wan_et_al_15
713,447,9,P23292,178550068.9791,17.7629,1.8825,382242948154212,0.9959,0,wt_wan_et_al_15
714,448,9,P23293,5495397.4742,18.8808,1.8642,604647338904.696,0.9902,0,wt_wan_et_al_15
715,449,9,P23301,179522598991524,37.8514,4.3758,2.55751698188047E+018,0.9568,0,wt_wan_et_al_15
716,450,9,P23337,15325033.4921,53.8422,2.0348,15246743091317.5,0.9703,0,wt_wan_et_al_15
717,451,9,P23394,1848814.5402,5.5,1.6368,699319469472.239,0.8986,0,wt_wan_et_al_15
718,452,9,P23503,15943575.7242,27.183,2.2205,63864343433565.1,0.9085,0,wt_wan_et_al_15
719,453,9,P23542,405277255.061,3.0063,1.3912,5.5164532235691E+016,0.9182,0,wt_wan_et_al_15
720,454,9,P23595,17206091.9825,40.0986,7.5861,234373132109603,0.9797,0,wt_wan_et_al_15
721,454,9,P23595,50695704.6987,44.6228,1.9351,234373132109603,0.9797,0,wt_wan_et_al_15
722,455,9,P23615,102163233.2648,46.7482,6.3295,2.08856751944461E+016,0.9865,0,wt_wan_et_al_15
723,455,9,P23615,367774746.4792,43.7164,1.6164,2.08856751944461E+016,0.9865,0,wt_wan_et_al_15
724,455,9,P23615,624173458.5494,54.5479,2.2001,2.08856751944461E+016,0.9865,0,wt_wan_et_al_15
725,456,9,P23638,1676194646.1152,50.2853,1.8235,2.67766542586546E+016,0.9954,0,wt_wan_et_al_15
726,457,9,P23639,1660514063.7541,50.029,1.8474,1.28212053201208E+016,0.9976,0,wt_wan_et_al_15
727,458,9,P23724,1355415947.1852,50.1718,1.7939,2.01243388717842E+016,0.9956,0,wt_wan_et_al_15
728,459,9,P23776,448539973.2141,43.4191,1.6965,2.7281780252952E+015,0.9935,0,wt_wan_et_al_15
729,460,9,P24000,9073695592.6728,52.6739,1.8266,9.85537850076496E+017,0.9331,0,wt_wan_et_al_15
730,461,9,P24031,252216602.1372,30.371,1.9003,8317475354364212,0.9869,0,wt_wan_et_al_15
731,461,9,P24031,216682425.4537,31.831,3.7921,8317475354364212,0.9869,0,wt_wan_et_al_15
732,463,9,P24279,31318167.2734,32.6834,2.9552,147690992455975,0.9639,0,wt_wan_et_al_15
733,464,9,P24280,249426385.8726,5.4343,1.6956,5.84591855350215E+016,0.9711,0,wt_wan_et_al_15
734,464,9,P24280,901395607.9875,17.2354,1.8341,5.84591855350215E+016,0.9711,0,wt_wan_et_al_15
735,465,9,P24482,6961997.4654,42.0012,1.7294,50434411101434.7,0.6568,0,wt_wan_et_al_15
736,466,9,P24521,261323438.7504,20.5498,1.9332,410932693007362,0.991,0,wt_wan_et_al_15
737,467,9,P24583,20257712.4469,11.9981,2.4112,117923068052180,0.9072,0,wt_wan_et_al_15
738,468,9,P24783,55307199712.5289,28.7475,1.9628,3.84352263408385E+015,0.9792,0,wt_wan_et_al_15
739,469,9,P25037,527980292.5486,54.2567,3.3647,2.11819891066244E+016,0.9809,0,wt_wan_et_al_15
740,471,9,P25039,523139825.9234,29.9885,1.3979,7.77586992486662E+016,0.918,0,wt_wan_et_al_15
741,472,9,P25040,150725366.7545,35.5988,2.0957,694573879850827,0.9884,0,wt_wan_et_al_15
742,473,9,P25043,396500527.1704,50.2451,1.9014,5515346603042646,0.9847,0,wt_wan_et_al_15
743,474,9,P25044,21368868.8666,5.2759,1.33,119202762940642,0.9168,0,wt_wan_et_al_15
744,475,9,P25087,3812052.0735,39.1723,4.0707,588765118535363,0.8171,0,wt_wan_et_al_15
745,475,9,P25087,16880428.6525,81.1148,10.4848,588765118535363,0.8171,0,wt_wan_et_al_15
746,475,9,P25087,10680600.6117,58.2842,10.3482,588765118535363,0.8171,0,wt_wan_et_al_15
747,477,9,P25293,1797904575.9841,64.8446,2.0225,8876031468375020,0.9506,0,wt_wan_et_al_15
748,478,9,P25294,296536696.4577,4.4981,1.2782,1.56626753300772E+017,0.9161,0,wt_wan_et_al_15
749,478,9,P25294,691645084.3979,26.7046,3.1252,1.56626753300772E+017,0.9161,0,wt_wan_et_al_15
750,479,9,P25298,10959061.8096,26.0552,2.4604,13890483757898.8,0.9414,0,wt_wan_et_al_15
751,480,9,P25332,114383204.7014,17.6113,1.7194,749817862508822,0.9856,0,wt_wan_et_al_15
752,480,9,P25332,103363720.3639,7.4337,-2.1201,749817862508822,0.9856,0,wt_wan_et_al_15
753,482,9,P25339,3662082.9325,5.1296,1.4396,3294305962120.74,0.9556,0,wt_wan_et_al_15
754,482,9,P25339,1456933.1806,47.0204,1.3731,3294305962120.74,0.9556,0,wt_wan_et_al_15
755,482,9,P25339,2165777.5528,9.8579,2.9317,3294305962120.74,0.9556,0,wt_wan_et_al_15
756,482,9,P25339,4034148.4061,40.0183,2.9265,3294305962120.74,0.9556,0,wt_wan_et_al_15
757,483,9,P25342,271748758.3374,43.395,-2.5686,7967746364106075,0.989,0,wt_wan_et_al_15
758,483,9,P25342,321606960.6776,45.4647,1.7118,7967746364106075,0.989,0,wt_wan_et_al_15
759,484,9,P25343,67956681.0679,27.3633,2.2139,4584342174342.13,0.9994,0,wt_wan_et_al_15
