Guassian index number,Protein_number,Replicate,Protein name,Height,Center,Width,SSE,adjrsquare,Complex size,expt_name
1,1,12,A0AVT1,44209636.7499,24.0802,1.8911,101577094536008,0.9763,0,kirkwood_rep3
2,3,12,A0JNW5,4696661.0549,16.5722,1.8017,134297824013.343,0.9965,0,kirkwood_rep3
3,4,12,A0MZ66,13137062.0669,18.6842,2.6464,2945715882250.72,0.992,0,kirkwood_rep3
4,5,12,A1L0T0,31705326.3096,2.538,1.9024,5632996934643.42,0.9972,0,kirkwood_rep3
5,6,12,A1X283,18933103.2816,20.2666,2.0239,34467153071921.4,0.9645,0,kirkwood_rep3
6,7,12,A2RRP1,3360158.8214,2.7165,2.3354,304431667230.955,0.9874,0,kirkwood_rep3
7,8,12,A2RTX5,5314825.5128,4.9159,2.0174,546631971902.924,0.9913,0,kirkwood_rep3
8,9,12,A3KN83,12442373.0304,20.5652,2.3218,11336930228244.7,0.9715,0,kirkwood_rep3
9,10,12,A5D8V6,9866709.4273,20.4791,1.7343,592637661661.634,0.9972,0,kirkwood_rep3
10,11,12,A5YKK6,20020858.9047,10.5897,2.8246,59446464645825.5,0.9756,0,kirkwood_rep3
11,11,12,A5YKK6,7447909.1108,12.0056,6.7194,59446464645825.5,0.9756,0,kirkwood_rep3
12,12,12,A6NCE7,15465281.1969,32.6986,1.971,1051613458587.13,0.9961,0,kirkwood_rep3
13,13,12,A6NCN2,11241255.1028,27.5937,2.1652,3293095775278.6,0.9891,0,kirkwood_rep3
14,14,12,A6NDG6,11578171.5727,28.724,1.814,2031372860266.48,0.9873,0,kirkwood_rep3
15,15,12,A6NDU8,19834342.6471,28.9802,2.194,10717250417129.2,0.9879,0,kirkwood_rep3
16,16,12,A6NED2,1942371.1312,26.3533,2.2193,11821707650.1457,0.9927,0,kirkwood_rep3
17,17,12,A6NHG4,97331391.3412,30.7225,1.9619,74368384788283.9,0.9965,0,kirkwood_rep3
18,18,12,A6NHR9,33309215.2419,4.5453,1.6459,40666940807752.8,0.9965,0,kirkwood_rep3
19,18,12,A6NHR9,44400466.4949,7.0596,-3.1343,40666940807752.8,0.9965,0,kirkwood_rep3
20,19,12,A6NIZ1,8391379.5392,2.8981,2.6962,4512841627520.71,0.9825,0,kirkwood_rep3
21,19,12,A6NIZ1,7611023.2916,31.5917,2.1394,4512841627520.71,0.9825,0,kirkwood_rep3
22,20,12,A6NM15,7612741.4641,25.9907,1.8566,1462831548295.27,0.988,0,kirkwood_rep3
23,21,12,A6NMY6,4047283980.1137,30.4899,2.3083,6.545441350061E+016,0.998,0,kirkwood_rep3
24,21,12,A6NMY6,823669225.6437,31.5988,-5.1185,6.545441350061E+016,0.998,0,kirkwood_rep3
25,22,12,A8K0Z3,10522028.9969,13.5571,2.8853,5836455593900.51,0.9813,0,kirkwood_rep3
26,23,12,A8MWD9,9517017.626,33.5019,1.3947,41349762777298.9,0.9765,0,kirkwood_rep3
27,23,12,A8MWD9,35846180.1888,17.7045,2.1628,41349762777298.9,0.9765,0,kirkwood_rep3
28,24,12,B2RPK0,549248699.7606,29.86,1.9713,1.08550146961695E+016,0.9851,0,kirkwood_rep3
29,24,12,B2RPK0,107360472.1173,33.9876,2.516,1.08550146961695E+016,0.9851,0,kirkwood_rep3
30,25,12,B5ME19,655259554.07,11.2884,1.9472,972102089422583,0.9972,0,kirkwood_rep3
31,27,12,C4AMC7,10522013.6779,13.5571,2.8853,5836408897652.19,0.9813,0,kirkwood_rep3
32,28,12,E9PAV3,144108017.537,23.5834,1.8257,843632924312721,0.9696,0,kirkwood_rep3
33,29,12,O00116,59637987.9225,1.7988,1.7689,134569432470303,0.9779,0,kirkwood_rep3
34,30,12,O00139,8064505.1858,6.6945,3.0083,9411185370697.81,0.954,0,kirkwood_rep3
35,30,12,O00139,5617289.7241,34.999,1.962,9411185370697.81,0.954,0,kirkwood_rep3
36,30,12,O00139,6563552.3057,19.5583,2.6148,9411185370697.81,0.954,0,kirkwood_rep3
37,31,12,O00148,17411061.9648,25.3093,4.3809,42206666692760.5,0.9913,0,kirkwood_rep3
38,31,12,O00148,55720014.1981,27.2409,1.8837,42206666692760.5,0.9913,0,kirkwood_rep3
39,33,12,O00159,62963458195.7381,34.1337,2.3482,1.58407106382536E+015,0.9844,0,kirkwood_rep3
40,34,12,O00161,2456717.4364,2.6183,1.9611,309462706646.005,0.9809,0,kirkwood_rep3
41,34,12,O00161,1882658.6042,26.4999,1.3662,309462706646.005,0.9809,0,kirkwood_rep3
42,35,12,O00165,2761186.3102,2.8687,2.009,236726318010.522,0.9881,0,kirkwood_rep3
43,36,12,O00170,44662765.4658,28.4785,2.3547,9311922486909.91,0.9982,0,kirkwood_rep3
44,38,12,O00186,1248085.7861,2.3645,1.7151,362247454730.919,0.8977,0,kirkwood_rep3
45,39,12,O00193,32427278.8494,26.5975,2.1539,31100188924404.8,0.9705,0,kirkwood_rep3
46,39,12,O00193,21898573.3135,32.414,-2.9723,31100188924404.8,0.9705,0,kirkwood_rep3
47,40,12,O00203,8850633.3177,15.3142,3.8739,5883738644221.72,0.9988,0,kirkwood_rep3
48,40,12,O00203,38399073.3515,16.2876,1.8542,5883738644221.72,0.9988,0,kirkwood_rep3
49,42,12,O00221,4575500.7595,17.2634,2.0182,1788173690487.01,0.9642,0,kirkwood_rep3
50,43,12,O00231,347141212.0573,10.8531,3.1204,821552985164257,0.9981,0,kirkwood_rep3
51,44,12,O00232,261614677.4247,10.6345,3.01,180256652953207,0.9984,0,kirkwood_rep3
52,45,12,O00233,3031381.083,23.5002,1.479,4493470410975.39,0.7899,0,kirkwood_rep3
53,46,12,O00264,104809571.3561,2.1752,1.5222,423758619193971,0.9821,0,kirkwood_rep3
54,46,12,O00264,17115459.5681,5.3057,2.3552,423758619193971,0.9821,0,kirkwood_rep3
55,47,12,O00267,26644373.158,18.6651,-0.458,2166569282147.17,0.9968,0,kirkwood_rep3
56,47,12,O00267,97068078.4626,20.3846,1.674,2166569282147.17,0.9968,0,kirkwood_rep3
57,48,12,O00273,6515320.2368,25.5006,2.5781,2785590122133.72,0.9792,0,kirkwood_rep3
58,49,12,O00299,1180945557.0369,29.4135,2.458,2.15151028217453E+015,0.9164,0,kirkwood_rep3
59,50,12,O00303,248291667.3347,11.3614,1.877,170011993268397,0.9866,0,kirkwood_rep3
60,51,12,O00330,4961921.7066,3.9165,2.8183,3954040987428.53,0.9528,0,kirkwood_rep3
61,51,12,O00330,3726493.5186,22.8424,1.4659,3954040987428.53,0.9528,0,kirkwood_rep3
62,52,12,O00399,5972306.9306,11.3655,1.6068,6056005175111.51,0.9208,0,kirkwood_rep3
63,53,12,O00401,2937499.0073,24.5,1.5892,1792985496018.71,0.894,0,kirkwood_rep3
64,54,12,O00408,11829014.4278,19.0566,1.6679,2797624375088.55,0.9907,0,kirkwood_rep3
65,55,12,O00410,231046000.7462,25.4101,1.8775,161163830102531,0.9895,0,kirkwood_rep3
66,56,12,O00422,5194315.5254,3.9736,2.0367,1523017632020.8,0.9768,0,kirkwood_rep3
67,56,12,O00422,1548982.076,32.7883,1.1612,1523017632020.8,0.9768,0,kirkwood_rep3
68,57,12,O00429,288960499.7965,20.9262,1.8186,434637796760398,0.9971,0,kirkwood_rep3
69,58,12,O00442,32837855.1345,31.4532,2.1425,16526511165931.4,0.994,0,kirkwood_rep3
70,59,12,O00443,22465779.0322,3.2162,1.7566,11911976850969.9,0.9884,0,kirkwood_rep3
71,61,12,O00461,6597986.9798,1.9372,1.7373,1497569017480.68,0.982,0,kirkwood_rep3
72,62,12,O00469,84310218.0501,20.4122,1.8226,34516904119202.8,0.992,0,kirkwood_rep3
73,63,12,O00471,15539523.445,11.682,2.4453,25555569743449.9,0.9608,0,kirkwood_rep3
74,64,12,O00487,53306650.8806,12.2608,1.9479,90112809433748.6,0.9945,0,kirkwood_rep3
75,64,12,O00487,27085982.257,10.2939,6.0058,90112809433748.6,0.9945,0,kirkwood_rep3
76,65,12,O00499,36414636.9181,18.5422,3.3635,16703455885859.9,0.927,0,kirkwood_rep3
77,66,12,O00505,18312710.0106,21.4147,3.2103,15096534709844.9,0.987,0,kirkwood_rep3
78,68,12,O00541,3943549.3794,4.593,4.0668,8877305026286.13,0.9819,0,kirkwood_rep3
79,68,12,O00541,15698853.151,21.7681,1.9843,8877305026286.13,0.9819,0,kirkwood_rep3
80,69,12,O00560,7112803.404,30.0334,2.0212,384886388158.932,0.9965,0,kirkwood_rep3
81,70,12,O00566,3547727.4333,4.8975,2.4931,670795992176.217,0.9802,0,kirkwood_rep3
82,71,12,O00567,6869891.8213,3.9535,2.7366,2279981386737.41,0.9846,0,kirkwood_rep3
83,72,12,O00571,74127612.7325,29.365,3.4126,223205596847496,0.9898,0,kirkwood_rep3
84,72,12,O00571,94795344.7491,34.5382,2.5207,223205596847496,0.9898,0,kirkwood_rep3
85,72,12,O00571,45972457.1312,38.4744,1.4755,223205596847496,0.9898,0,kirkwood_rep3
86,73,12,O00625,38828891.325,31.5211,2.073,5500999514149.09,0.9984,0,kirkwood_rep3
87,74,12,O00629,44131088.1305,22.8514,2.2063,29783992797342.6,0.9957,0,kirkwood_rep3
88,74,12,O00629,8483652.5169,17.8851,-9.0741,29783992797342.6,0.9957,0,kirkwood_rep3
89,74,12,O00629,8324015.7624,18.425,1.7135,29783992797342.6,0.9957,0,kirkwood_rep3
90,75,12,O00743,9431444.5724,16.3572,2.4798,23484512037.7062,0.9998,0,kirkwood_rep3
91,75,12,O00743,3441742.5651,11.5687,2.117,23484512037.7062,0.9998,0,kirkwood_rep3
92,76,12,O00754,7166732.0088,21.8933,1.6192,1384516284255.04,0.9874,0,kirkwood_rep3
93,77,12,O00762,30559213.8476,30.7984,2.1,3544149591165.32,0.9982,0,kirkwood_rep3
94,78,12,O00764,190578317.5288,28.4125,1.8717,452769739372871,0.9949,0,kirkwood_rep3
95,80,12,O14497,6732500.8961,8.0278,4.1097,6194301863246.77,0.98,0,kirkwood_rep3
96,80,12,O14497,9129532.19,18.9521,2.8275,6194301863246.77,0.98,0,kirkwood_rep3
97,80,12,O14497,3331732.3257,27.2031,2.0917,6194301863246.77,0.98,0,kirkwood_rep3
98,81,12,O14530,60085364.0594,15.4392,1.6887,43375594980904.8,0.994,0,kirkwood_rep3
99,82,12,O14531,3367488.4271,20.7439,2.3939,256449408464.83,0.9886,0,kirkwood_rep3
100,84,12,O14578,9158600.9949,9.4373,1.7423,6363854256255.41,0.9667,0,kirkwood_rep3
101,85,12,O14579,228397076.1767,14.3392,1.8795,1.28820114382744E+015,0.9923,0,kirkwood_rep3
102,86,12,O14602,32380687.2882,30.6658,4.6303,1329728984254183,0.7309,0,kirkwood_rep3
103,87,12,O14617,48704738.6918,16.517,1.8703,8954159942007.46,0.9896,0,kirkwood_rep3
104,87,12,O14617,11023246.2678,15.1942,3.2499,8954159942007.46,0.9896,0,kirkwood_rep3
105,87,12,O14617,38559935.7712,32.0724,-0.0364,8954159942007.46,0.9896,0,kirkwood_rep3
106,88,12,O14618,23919929.615,28.7862,1.9243,1488995006441.56,0.9986,0,kirkwood_rep3
107,89,12,O14639,14753314.0844,22.9457,5.0641,68958871366003,0.8705,0,kirkwood_rep3
108,90,12,O14662,6448100.222,2.54,1.6214,1234491245099.82,0.9847,0,kirkwood_rep3
109,93,12,O14737,97461283.9116,30.6656,2.3411,784325148563403,0.9684,0,kirkwood_rep3
110,94,12,O14744,281505974.3873,17.3394,1.824,345981873607561,0.998,0,kirkwood_rep3
111,95,12,O14745,24373335.5151,25.996,2.4837,10926550882672.6,0.9602,0,kirkwood_rep3
112,98,12,O14776,11222549.6413,5.8146,1.9567,52436517116277.3,0.9884,0,kirkwood_rep3
113,98,12,O14776,6871116.6166,37.7824,1.4648,52436517116277.3,0.9884,0,kirkwood_rep3
114,98,12,O14776,41640080.3714,16.4548,2.1869,52436517116277.3,0.9884,0,kirkwood_rep3
115,99,12,O14777,92845656.4297,11.8234,1.8133,34232790454017.4,0.9983,0,kirkwood_rep3
116,100,12,O14787,8897659.4834,23.5703,1.8707,554948444590.282,0.9962,0,kirkwood_rep3
117,102,12,O14802,998651.7789,9.4666,4.4228,1389378963839.85,0.7311,0,kirkwood_rep3
118,103,12,O14818,6515419.7047,15.8127,7.8572,11629331438039.4,0.9827,0,kirkwood_rep3
119,103,12,O14818,7884451.9784,21.772,3.7731,11629331438039.4,0.9827,0,kirkwood_rep3
120,103,12,O14818,10950959.0103,31.7892,3.0463,11629331438039.4,0.9827,0,kirkwood_rep3
121,104,12,O14828,29802186.6525,3.2145,2.6358,5392916590095.19,0.9962,0,kirkwood_rep3
122,105,12,O14841,9264764.1077,21.5573,1.7165,403488707807.144,0.9977,0,kirkwood_rep3
123,106,12,O14907,44738626.8836,32.99,2.0051,37739972798698.2,0.9862,0,kirkwood_rep3
124,107,12,O14908,27126953.6003,31.3748,0.3587,9071584246103.83,0.9961,0,kirkwood_rep3
125,107,12,O14908,50346712.5878,29.5477,1.6361,9071584246103.83,0.9961,0,kirkwood_rep3
126,108,12,O14920,7570411.8764,11.8499,1.9424,416668126695.828,0.9969,0,kirkwood_rep3
127,109,12,O14929,1872027497.2509,20.8828,2.085,125709453701799,0.9023,0,kirkwood_rep3
128,109,12,O14929,26422854.2245,23.4852,4.3708,125709453701799,0.9023,0,kirkwood_rep3
129,110,12,O14933,28647798.6581,32.6413,1.9414,8202040274714.2,0.9955,0,kirkwood_rep3
130,111,12,O14936,1535436.2547,17.5,1.5899,2237200232010.56,0.6504,0,kirkwood_rep3
131,112,12,O14950,1867565264.303,34.7617,2.459,2.28669771278302E+016,0.9773,0,kirkwood_rep3
132,113,12,O14964,47602906.9913,16.6521,1.6549,36326072709936.1,0.9921,0,kirkwood_rep3
133,115,12,O14974,9568100.1773,15.8461,2.0036,12933640305934.6,0.9924,0,kirkwood_rep3
134,115,12,O14974,13796408.8766,18.9115,4.8606,12933640305934.6,0.9924,0,kirkwood_rep3
135,116,12,O14976,273218.4347,3.9781,1.5406,1359343034036.55,0.0597,0,kirkwood_rep3
136,117,12,O14979,44171425.0898,7.2003,3.4358,1409138360143225,0.9351,0,kirkwood_rep3
137,117,12,O14979,81422899.5609,32.9826,6.4264,1409138360143225,0.9351,0,kirkwood_rep3
138,117,12,O14979,30644927.7066,13.3263,-7.7105,1409138360143225,0.9351,0,kirkwood_rep3
139,118,12,O14980,176877894.3907,25.5609,1.8898,65780203262441.1,0.9922,0,kirkwood_rep3
140,119,12,O14981,11745982.4432,21.3673,2.3983,13650718436817.8,0.9585,0,kirkwood_rep3
141,120,12,O15013,13983194.2125,14.0549,1.9588,1513731927217.81,0.9972,0,kirkwood_rep3
142,121,12,O15027,9382971.6572,5.1821,3.668,20835579764395.2,0.9625,0,kirkwood_rep3
143,121,12,O15027,5170099.9974,12.2267,6.9655,20835579764395.2,0.9625,0,kirkwood_rep3
144,122,12,O15031,2214469.8734,2.3308,1.9932,506201177.4992,0.9978,0,kirkwood_rep3
145,123,12,O15042,14385462.2613,15.0671,2.2401,737513486465.38,0.9792,0,kirkwood_rep3
146,123,12,O15042,3855192.7711,32.0241,2.5653,737513486465.38,0.9792,0,kirkwood_rep3
147,123,12,O15042,3712611.621,17.952,1.6628,737513486465.38,0.9792,0,kirkwood_rep3
148,124,12,O15066,12860536.2807,18.8161,1.5918,5315378731685.04,0.9827,0,kirkwood_rep3
149,125,12,O15067,110480416.2892,25.7309,1.8707,37407644136446.2,0.9986,0,kirkwood_rep3
150,126,12,O15084,7724804.2974,12.0344,2.5211,7253883466294.11,0.9558,0,kirkwood_rep3
151,127,12,O15111,4455873.3368,11.2928,2.2903,89099214682.7501,0.9978,0,kirkwood_rep3
152,128,12,O15116,4426054.8938,7.0447,-2.1935,5108833424432.18,0.9699,0,kirkwood_rep3
153,128,12,O15116,9106842.9125,27.2083,1.8539,5108833424432.18,0.9699,0,kirkwood_rep3
154,128,12,O15116,1440854.4293,18.3686,8.1878,5108833424432.18,0.9699,0,kirkwood_rep3
155,129,12,O15126,35901237.8247,2.9,2.048,45793609098239.9,0.9853,0,kirkwood_rep3
156,131,12,O15131,13637528.3551,20.6061,2.3426,3264776952984.4,0.9927,0,kirkwood_rep3
157,131,12,O15131,5726620.1912,13.5549,3.0995,3264776952984.4,0.9927,0,kirkwood_rep3
158,132,12,O15143,40467110.0237,22.4332,2.0861,50762712162978.9,0.982,0,kirkwood_rep3
159,133,12,O15144,88049884.0441,22.9332,2.0764,51432996585496.4,0.9977,0,kirkwood_rep3
160,134,12,O15145,62601055.6555,22.896,1.8292,173076134399102,0.9808,0,kirkwood_rep3
161,136,12,O15160,8492987.1721,4.7324,2.3855,8357558143186.32,0.9679,0,kirkwood_rep3
162,136,12,O15160,29751059.6871,26.5856,2.061,8357558143186.32,0.9679,0,kirkwood_rep3
163,137,12,O15173,35726075.1401,2.1898,2.1187,39671147055305.4,0.983,0,kirkwood_rep3
164,138,12,O15212,29125167.3761,23.1554,1.9973,15779243746471.9,0.9677,0,kirkwood_rep3
165,138,12,O15212,4917779.3489,30.6744,2.0467,15779243746471.9,0.9677,0,kirkwood_rep3
166,139,12,O15247,9539227.6365,30.0545,1.668,2672075746686.61,0.9878,0,kirkwood_rep3
167,140,12,O15260,10248423.6927,2.2098,1.8062,1310520052722.07,0.9937,0,kirkwood_rep3
168,141,12,O15269,28076467.7538,2.2808,1.9069,4725821525789.01,0.996,0,kirkwood_rep3
169,142,12,O15270,5277443.7455,2.3061,1.8667,108657167414.751,0.9971,0,kirkwood_rep3
170,143,12,O15294,11058455.9208,22.3268,2.4856,1719914630486.73,0.9691,0,kirkwood_rep3
171,144,12,O15305,38230836.6281,29.4492,2.0014,33269599664443,0.9901,0,kirkwood_rep3
172,146,12,O15347,14225720.1199,38.5512,1.5014,64240346999097.9,0.9929,0,kirkwood_rep3
173,146,12,O15347,53426808.9033,31.8035,2.9972,64240346999097.9,0.9929,0,kirkwood_rep3
174,147,12,O15355,279981960.354,18.5241,-0.309,244375148042597,0.9849,0,kirkwood_rep3
175,147,12,O15355,263963508.3951,22.4211,2.1695,244375148042597,0.9849,0,kirkwood_rep3
176,148,12,O15357,51503498.4241,15.2849,1.8248,17878622329497.4,0.9973,0,kirkwood_rep3
177,149,12,O15371,323503263.0187,11.409,1.7768,40079457911230.7,0.9985,0,kirkwood_rep3
178,149,12,O15371,684446183.1826,9.5763,-0.2437,40079457911230.7,0.9985,0,kirkwood_rep3
179,150,12,O15372,235115427.8916,9.5722,0.2805,43192845335938.9,0.9997,0,kirkwood_rep3
180,150,12,O15372,275003922.0942,11.4141,-1.7978,43192845335938.9,0.9997,0,kirkwood_rep3
181,151,12,O15382,3962413.973,28.2947,1.8107,214314987455.684,0.9928,0,kirkwood_rep3
182,152,12,O15397,3038411.386,22.6234,3.1773,9527176316678.9,0.7626,0,kirkwood_rep3
183,153,12,O15400,21277201.0448,2.5421,1.8049,26410671316099.8,0.9718,0,kirkwood_rep3
184,154,12,O15405,4771690.7658,18.5324,2.2655,423732943015.061,0.9894,0,kirkwood_rep3
185,155,12,O15446,4199915.5612,7.0548,2.5187,2227054341261.48,0.99,0,kirkwood_rep3
186,155,12,O15446,2799495.7659,38.4502,1.789,2227054341261.48,0.99,0,kirkwood_rep3
187,155,12,O15446,1987871.2864,20.5393,2.0937,2227054341261.48,0.99,0,kirkwood_rep3
188,155,12,O15446,7926906.682,4.5691,1.7321,2227054341261.48,0.99,0,kirkwood_rep3
189,156,12,O15460,130002537.2808,16.3346,1.8687,141174013304118,0.9845,0,kirkwood_rep3
190,157,12,O15479,25119590.8564,4.6428,2.4313,133910198314455,0.9283,0,kirkwood_rep3
191,158,12,O15498,104760237.7248,32.7122,1.6107,178541050369493,0.9912,0,kirkwood_rep3
192,159,12,O15511,39631906.5614,22.9778,1.803,18780658551250.9,0.9918,0,kirkwood_rep3
193,160,12,O15514,5602427.7907,14.7666,2.0789,2395500997397.24,0.9736,0,kirkwood_rep3
194,160,12,O15514,2336799.3567,29.1673,1.897,2395500997397.24,0.9736,0,kirkwood_rep3
195,161,12,O15523,72087991.7625,29.2702,3.1385,120055218219757,0.9904,0,kirkwood_rep3
196,161,12,O15523,96817577.3318,34.4656,2.6474,120055218219757,0.9904,0,kirkwood_rep3
197,161,12,O15523,44488417.9404,38.5098,1.4437,120055218219757,0.9904,0,kirkwood_rep3
198,162,12,O15528,664565.574,15.7688,1.642,12883052930.4078,0.9849,0,kirkwood_rep3
199,163,12,O15533,1302842.6375,2.8364,1.8172,443610771907.322,0.8767,0,kirkwood_rep3
200,164,12,O43143,16730704.3536,4.5166,3.5849,170362445331944,0.9503,0,kirkwood_rep3
201,164,12,O43143,34586208.7797,26.6124,1.7147,170362445331944,0.9503,0,kirkwood_rep3
202,164,12,O43143,32282325.4588,24.113,2.5056,170362445331944,0.9503,0,kirkwood_rep3
203,165,12,O43148,26284730.2908,22.241,2.9999,24443994780896.1,0.9896,0,kirkwood_rep3
204,166,12,O43149,6074508.9189,11.5126,1.9062,56354287934.0071,0.9982,0,kirkwood_rep3
205,167,12,O43156,5766314.4535,15.4909,3.4673,4805262188656.19,0.9587,0,kirkwood_rep3
206,169,12,O43164,911776.6134,14.038,2.0598,251838141907.566,0.8834,0,kirkwood_rep3
207,170,12,O43169,37783363.4102,2.3647,2.0291,32029551968359,0.9887,0,kirkwood_rep3
208,171,12,O43172,13023367.7473,12.1464,2.6747,6428199973399.49,0.9924,0,kirkwood_rep3
209,171,12,O43172,12739116.8184,4.9298,-2.6508,6428199973399.49,0.9924,0,kirkwood_rep3
210,172,12,O43175,91973785.9997,22.5025,3.4891,1.666510596763E+015,0.9788,0,kirkwood_rep3
211,172,12,O43175,191142857.6802,21.4505,1.8515,1.666510596763E+015,0.9788,0,kirkwood_rep3
212,173,12,O43181,10734641.7171,2.3882,1.7317,2273009739660.14,0.9908,0,kirkwood_rep3
213,174,12,O43237,11388681.1491,7.2436,2.2251,6486970944339.78,0.9814,0,kirkwood_rep3
214,174,12,O43237,3079156.8406,23.8009,1.6961,6486970944339.78,0.9814,0,kirkwood_rep3
215,175,12,O43242,2774657666.0433,11.2569,3.7777,863058589409129,0.9651,0,kirkwood_rep3
216,176,12,O43252,65286866.4959,24.6886,1.6291,63674144193253.5,0.9917,0,kirkwood_rep3
217,177,12,O43264,54071761.2135,11.716,1.8181,6907396295522.88,0.9806,0,kirkwood_rep3
218,178,12,O43290,20695086.3486,4.6201,1.8967,35425432960688.5,0.9816,0,kirkwood_rep3
219,178,12,O43290,9425806.5478,7.0481,3.968,35425432960688.5,0.9816,0,kirkwood_rep3
220,180,12,O43301,4346184.9553,26.4392,1.676,299069325744.2,0.9919,0,kirkwood_rep3
221,181,12,O43318,5119259.7047,19.7766,2.3217,499487575365.751,0.993,0,kirkwood_rep3
222,182,12,O43324,32407038.1565,4.4339,1.6628,11842654496337.1,0.9877,0,kirkwood_rep3
223,182,12,O43324,8531954.4477,7.9222,6.007,11842654496337.1,0.9877,0,kirkwood_rep3
224,183,12,O43390,408558625.5495,7.6855,3.16,622272377683798,0.9986,0,kirkwood_rep3
225,183,12,O43390,127419884.7521,2.8836,-1.8289,622272377683798,0.9986,0,kirkwood_rep3
226,184,12,O43395,8151194.3434,11.1885,3.441,4825586878752.28,0.9845,0,kirkwood_rep3
227,184,12,O43395,5522201.592,26.9479,1.6517,4825586878752.28,0.9845,0,kirkwood_rep3
228,184,12,O43395,9096739.8372,4.8344,-2.3792,4825586878752.28,0.9845,0,kirkwood_rep3
229,185,12,O43396,178615082.2415,29.019,1.8122,344210889840715,0.9844,0,kirkwood_rep3
230,186,12,O43399,11463311.755,6.7381,5.2217,5722455793598.64,0.9919,0,kirkwood_rep3
231,186,12,O43399,40550179.5542,4.0033,2.2267,5722455793598.64,0.9919,0,kirkwood_rep3
232,188,12,O43414,25916180.7306,32.6078,2.0893,7561943384169.57,0.9942,0,kirkwood_rep3
233,189,12,O43422,3926804.757,22.8209,1.6593,181841731724.884,0.9939,0,kirkwood_rep3
234,190,12,O43447,23702340250.6386,33.4687,2.0716,255618311082389,0.9878,0,kirkwood_rep3
235,191,12,O43464,3475849.8486,27.6999,1.7307,506571109669.44,0.9901,0,kirkwood_rep3
236,191,12,O43464,3983237.3055,31.4461,2.0566,506571109669.44,0.9901,0,kirkwood_rep3
237,192,12,O43482,2638425.7786,20.3927,1.5412,224231117623.801,0.9821,0,kirkwood_rep3
238,193,12,O43491,51497766.5931,16.7654,1.8372,17096622833844.8,0.9672,0,kirkwood_rep3
239,194,12,O43504,6250507.7507,2.51,1.9249,4335149336415.62,0.9948,0,kirkwood_rep3
240,194,12,O43504,19135204.5077,29.9174,1.9915,4335149336415.62,0.9948,0,kirkwood_rep3
241,195,12,O43583,75465035.2163,26.8381,1.9666,29282188036948.1,0.9978,0,kirkwood_rep3
242,196,12,O43592,25093104.2134,24.2279,1.8255,3587868095373.08,0.9973,0,kirkwood_rep3
243,197,12,O43598,21049026.7079,28.5754,2.1713,2221004634327.81,0.9964,0,kirkwood_rep3
244,198,12,O43615,7817311.1966,3.7552,2.8555,12178497943952.2,0.9692,0,kirkwood_rep3
245,198,12,O43615,3467143.6102,9.8377,6.8948,12178497943952.2,0.9692,0,kirkwood_rep3
246,198,12,O43615,4690140.9474,36.5969,3.6707,12178497943952.2,0.9692,0,kirkwood_rep3
247,198,12,O43615,10852708.8423,30.8845,2.3545,12178497943952.2,0.9692,0,kirkwood_rep3
248,199,12,O43617,2050771.0349,3.8602,2.6861,4275691826877.35,0.9713,0,kirkwood_rep3
249,199,12,O43617,6377016.6371,29.8069,3.3022,4275691826877.35,0.9713,0,kirkwood_rep3
250,199,12,O43617,3399875.1086,14.9248,1.5395,4275691826877.35,0.9713,0,kirkwood_rep3
251,200,12,O43660,8131038.3593,3.8554,2.3367,640416574929.294,0.992,0,kirkwood_rep3
252,200,12,O43660,1991421.3183,7.4328,4.0659,640416574929.294,0.992,0,kirkwood_rep3
253,200,12,O43660,3427286.4366,15.2884,2.1988,640416574929.294,0.992,0,kirkwood_rep3
254,201,12,O43665,10397109.7636,30.2797,1.7834,2427216079109.29,0.989,0,kirkwood_rep3
255,202,12,O43670,28545614.1544,21.6231,2.0766,4194435095868.4,0.9853,0,kirkwood_rep3
256,202,12,O43670,7714086.9479,26.0349,1.6996,4194435095868.4,0.9853,0,kirkwood_rep3
257,204,12,O43678,3955376.7941,2.0134,1.7096,1328306799941.22,0.9916,0,kirkwood_rep3
258,204,12,O43678,8998665.8721,33.7936,1.6433,1328306799941.22,0.9916,0,kirkwood_rep3
259,205,12,O43681,7232780.1883,10.9658,9.4122,46201741024601.3,0.9558,0,kirkwood_rep3
260,205,12,O43681,6856095.3138,35.2572,3.3399,46201741024601.3,0.9558,0,kirkwood_rep3
261,205,12,O43681,20244764.4355,26.2525,3.0878,46201741024601.3,0.9558,0,kirkwood_rep3
262,206,12,O43684,50742761.9114,21.497,2.6882,80076231132001,0.9791,0,kirkwood_rep3
263,206,12,O43684,8013724.3217,32.8116,3.7427,80076231132001,0.9791,0,kirkwood_rep3
264,207,12,O43707,878127378.7762,15.8972,1.7971,8451502423374710,0.9955,0,kirkwood_rep3
265,207,12,O43707,40217213865.4509,17.4641,0.1965,8451502423374710,0.9955,0,kirkwood_rep3
266,208,12,O43708,10662697.7755,31.5504,1.5147,3203986436337.73,0.984,0,kirkwood_rep3
267,209,12,O43719,91346092.0246,8.4921,1.965,51126068405371,0.9974,0,kirkwood_rep3
268,209,12,O43719,14681424.954,16.834,2.1627,51126068405371,0.9974,0,kirkwood_rep3
269,211,12,O43747,253031811.7955,20.4482,-0.3287,7085755482671.2,0.9991,0,kirkwood_rep3
270,211,12,O43747,12309085.6918,21.5867,1.9682,7085755482671.2,0.9991,0,kirkwood_rep3
