Guassian index number,Protein_number,Replicate,Protein name,Height,Center,Width,SSE,adjrsquare,Complex size,expt_name
17734,14749,4,P15992,259991585.5516,23.0689,1.6892,1635842480677060,0.9878,0,wt_zymolyase_17
17735,14750,4,P16120,181387327.5607,41.536,1.9939,6061667166673142,0.9362,0,wt_zymolyase_17
17736,14750,4,P16120,78559306.9683,60.1782,4.4529,6061667166673142,0.9362,0,wt_zymolyase_17
17737,14751,4,P16140,293619048.9614,3.5483,2.3036,7.09386796102485E+016,0.9933,0,wt_zymolyase_17
17738,14751,4,P16140,1747224817.2109,25.0272,1.5811,7.09386796102485E+016,0.9933,0,wt_zymolyase_17
17739,14751,4,P16140,335907730.8445,38.8506,2.2918,7.09386796102485E+016,0.9933,0,wt_zymolyase_17
17740,14751,4,P16140,990815836.5269,29.0412,-2.7109,7.09386796102485E+016,0.9933,0,wt_zymolyase_17
17741,14752,4,P16370,94365998.5564,22.2568,2.4165,157992241388482,0.9941,0,wt_zymolyase_17
17742,14753,4,P16387,68559268.3288,35.0062,1.3912,1528982082454877,0.9198,0,wt_zymolyase_17
17743,14755,4,P16474,32258152.7986,3.2678,3.3914,2.16395376086227E+016,0.8043,0,wt_zymolyase_17
17744,14755,4,P16474,71926740.028,27.2972,8.3864,2.16395376086227E+016,0.8043,0,wt_zymolyase_17
17745,14755,4,P16474,89210801.6371,45.3996,2.8763,2.16395376086227E+016,0.8043,0,wt_zymolyase_17
17746,14755,4,P16474,104681798.405,63.7965,2.2298,2.16395376086227E+016,0.8043,0,wt_zymolyase_17
17747,14755,4,P16474,111638754.9693,55.9819,6.0473,2.16395376086227E+016,0.8043,0,wt_zymolyase_17
17748,14756,4,P16521,1120144882.0815,12.3806,8.3946,1.04333486195903E+018,0.9063,0,wt_zymolyase_17
17749,14756,4,P16521,2295735237.0925,28.0337,2.2447,1.04333486195903E+018,0.9063,0,wt_zymolyase_17
17750,14756,4,P16521,397115942.9895,52.6613,5.9751,1.04333486195903E+018,0.9063,0,wt_zymolyase_17
17751,14756,4,P16521,399225104.1429,35.3634,-3.4947,1.04333486195903E+018,0.9063,0,wt_zymolyase_17
17752,14757,4,P16550,55173292.1776,5.522,0.3409,24322640643011.1,0.9838,0,wt_zymolyase_17
17753,14757,4,P16550,56079205.1284,3.4044,2.1485,24322640643011.1,0.9838,0,wt_zymolyase_17
17754,14757,4,P16550,10013779.351,61.8586,3.8472,24322640643011.1,0.9838,0,wt_zymolyase_17
17755,14759,4,P16622,13163824.513,3.8382,1.6918,6939487569631.15,0.9818,0,wt_zymolyase_17
17756,14762,4,P16861,232682427.9619,1.4835,1.761,1.82400110313062E+016,0.9556,0,wt_zymolyase_17
17757,14762,4,P16861,57511125.7709,47.9383,3.8496,1.82400110313062E+016,0.9556,0,wt_zymolyase_17
17758,14762,4,P16861,228714436.6035,67.998,2.1136,1.82400110313062E+016,0.9556,0,wt_zymolyase_17
17759,14762,4,P16861,186106100.2075,63.0223,5.6119,1.82400110313062E+016,0.9556,0,wt_zymolyase_17
17760,14763,4,P16862,133239592.7901,2.6426,2.3202,3000668991858030,0.9356,0,wt_zymolyase_17
17761,14763,4,P16862,76481713.049,50.8857,2.1214,3000668991858030,0.9356,0,wt_zymolyase_17
17762,14763,4,P16862,36580665.0441,58.5428,9.4637,3000668991858030,0.9356,0,wt_zymolyase_17
17763,14764,4,P16965,31392221.1033,57.9315,5.1012,160480655134268,0.9879,0,wt_zymolyase_17
17764,14764,4,P16965,42536135.5068,66.1444,2.972,160480655134268,0.9879,0,wt_zymolyase_17
17765,14766,4,P17076,1481027825.6067,8.5971,2.0576,6.46125498331359E+016,0.9919,0,wt_zymolyase_17
17766,14766,4,P17076,338682530.7207,13.7983,8.071,6.46125498331359E+016,0.9919,0,wt_zymolyase_17
17767,14769,4,P17157,5320450.8545,63.3563,4.1939,4895390604323.84,0.9634,0,wt_zymolyase_17
17768,14770,4,P17255,421886036.5454,3.9333,2.5811,3.51547932433685E+016,0.9416,0,wt_zymolyase_17
17769,14770,4,P17255,629398098.7974,26.7972,3.5454,3.51547932433685E+016,0.9416,0,wt_zymolyase_17
17770,14770,4,P17255,182978075.3289,51.4687,2.0871,3.51547932433685E+016,0.9416,0,wt_zymolyase_17
17771,14771,4,P17423,4205333.8056,2.8841,1.5197,17531753292967.5,0.6568,0,wt_zymolyase_17
17772,14772,4,P17442,5056931.8423,3.0968,1.8431,571438971380.012,0.9883,0,wt_zymolyase_17
17773,14773,4,P17505,45312098.4788,52.7051,3.0567,277506967747911,0.9691,0,wt_zymolyase_17
17774,14773,4,P17505,33918286.43,61.9622,7.7038,277506967747911,0.9691,0,wt_zymolyase_17
17775,14774,4,P17536,1879922455.3411,29.2823,1.7929,9.47805392867889E+016,0.9726,0,wt_zymolyase_17
17776,14775,4,P17555,18189232.2799,21.7249,4.0179,28685389325756.9,0.9836,0,wt_zymolyase_17
17777,14775,4,P17555,18686766.8967,44.199,2.0813,28685389325756.9,0.9836,0,wt_zymolyase_17
17778,14779,4,P17883,13483999.9067,25.2694,2.4734,16825997915701.2,0.9688,0,wt_zymolyase_17
17779,14781,4,P17891,41611241.7686,5.0806,1.5394,72159784609839,0.9815,0,wt_zymolyase_17
17780,14781,4,P17891,5916187.8013,48,1.4021,72159784609839,0.9815,0,wt_zymolyase_17
17781,14781,4,P17891,6951756.6197,25.4829,-1.4001,72159784609839,0.9815,0,wt_zymolyase_17
17782,14781,4,P17891,12229460.2652,12.3425,4.7155,72159784609839,0.9815,0,wt_zymolyase_17
17783,14782,4,P17967,128368165.2383,45.7528,2.11,707562099973572,0.9759,0,wt_zymolyase_17
17784,14782,4,P17967,50382056.6976,35.69,1.8348,707562099973572,0.9759,0,wt_zymolyase_17
17785,14782,4,P17967,25189949.0264,57.6105,7.1445,707562099973572,0.9759,0,wt_zymolyase_17
17786,14783,4,P18239,149783006.6609,2.541,1.7796,4042837332057885,0.9221,0,wt_zymolyase_17
17787,14785,4,P18562,21048597.284,3.9679,2.7954,1696943959353285,0.9158,0,wt_zymolyase_17
17788,14785,4,P18562,57849700.0015,50.5631,4.8587,1696943959353285,0.9158,0,wt_zymolyase_17
17789,14785,4,P18562,20654802.9253,61.9122,6.8752,1696943959353285,0.9158,0,wt_zymolyase_17
17790,14786,4,P18759,30259991.5681,4.7395,3.2481,4493505359734028,0.9458,0,wt_zymolyase_17
17791,14786,4,P18759,187653492.8869,50.2223,1.7147,4493505359734028,0.9458,0,wt_zymolyase_17
17792,14786,4,P18759,44385745.069,55.7968,2.7408,4493505359734028,0.9458,0,wt_zymolyase_17
17793,14790,4,P19097,4273985071.5859,14.1948,1.9796,8.69776782100748E+016,0.9987,0,wt_zymolyase_17
17794,14790,4,P19097,972781640.9405,16.1874,2.7616,8.69776782100748E+016,0.9987,0,wt_zymolyase_17
17795,14792,4,P19262,32217143.3368,5.5946,1.8616,2227412428035.21,0.9983,0,wt_zymolyase_17
17796,14794,4,P19358,13394839.5265,4.5195,2.6017,847345546876416,0.9541,0,wt_zymolyase_17
17797,14794,4,P19358,58931370.4736,34.0209,1.6316,847345546876416,0.9541,0,wt_zymolyase_17
17798,14794,4,P19358,52973486.9843,56.6023,4.1556,847345546876416,0.9541,0,wt_zymolyase_17
17799,14795,4,P19414,60271307.3492,1.5687,1.5364,1460783667726431,0.9233,0,wt_zymolyase_17
17800,14795,4,P19414,71942937.9291,42.6071,1.9288,1460783667726431,0.9233,0,wt_zymolyase_17
17801,14797,4,P19524,26003565.9522,8.2714,5.3136,129406452325090,0.9628,0,wt_zymolyase_17
17802,14798,4,P19657,2586985438.3484,2.598,1.6968,1.18244181477337E+017,0.996,0,wt_zymolyase_17
17803,14798,4,P19657,1301944857.8651,4.3092,2.2081,1.18244181477337E+017,0.996,0,wt_zymolyase_17
17804,14801,4,P19882,209442208238.917,21.6048,2.0883,2.36458555158403E+017,0.9791,0,wt_zymolyase_17
17805,14802,4,P20051,27317363.158,45.5732,1.9305,40283463649755.8,0.981,0,wt_zymolyase_17
17806,14802,4,P20051,16644486.1123,50.507,-1.4642,40283463649755.8,0.981,0,wt_zymolyase_17
17807,14803,4,P20081,1022191710.3129,57.9457,2.1673,5.57639301794501E+016,0.9514,0,wt_zymolyase_17
17808,14806,4,P20434,45333204.5638,22.1149,2.6086,256058410505583,0.9541,0,wt_zymolyase_17
17809,14807,4,P20435,19626055.9167,5.907,2.6829,72137223129304.4,0.9605,0,wt_zymolyase_17
17810,14807,4,P20435,10430143.888,19.0049,6.0322,72137223129304.4,0.9605,0,wt_zymolyase_17
17811,14807,4,P20435,12046604.6956,24.1215,0.8605,72137223129304.4,0.9605,0,wt_zymolyase_17
17812,14808,4,P20436,11390680.4974,7.1964,1.4542,25371521197923.4,0.9479,0,wt_zymolyase_17
17813,14808,4,P20436,7415337.1187,17.0323,-3.7302,25371521197923.4,0.9479,0,wt_zymolyase_17
17814,14808,4,P20436,2804264.958,6.7462,-4.5633,25371521197923.4,0.9479,0,wt_zymolyase_17
17815,14808,4,P20436,7552424.9585,23.2004,-1.3261,25371521197923.4,0.9479,0,wt_zymolyase_17
17816,14809,4,P20447,4574394.7815,5.1232,2.3019,10163588084973.2,0.9658,0,wt_zymolyase_17
17817,14809,4,P20447,4661952.9583,15.868,4.566,10163588084973.2,0.9658,0,wt_zymolyase_17
17818,14809,4,P20447,7402358.2653,26.0363,3.2839,10163588084973.2,0.9658,0,wt_zymolyase_17
17819,14810,4,P20448,12193707.2055,8.1303,5.2086,19541196671349,0.9738,0,wt_zymolyase_17
17820,14811,4,P20449,32998209.811,62.8682,6.714,208580417805459,0.9702,0,wt_zymolyase_17
17821,14811,4,P20449,30967722.904,68.2965,1.3674,208580417805459,0.9702,0,wt_zymolyase_17
17822,14812,4,P20459,50776699.9248,11.3949,3.8971,325586486298071,0.9727,0,wt_zymolyase_17
17823,14812,4,P20459,30631566.2173,28.6156,1.6404,325586486298071,0.9727,0,wt_zymolyase_17
17824,14812,4,P20459,10429603.6337,17.3181,5.7403,325586486298071,0.9727,0,wt_zymolyase_17
17825,14813,4,P20484,8705143.8745,8.5619,4.3696,8182133602876.55,0.9745,0,wt_zymolyase_17
17826,14814,4,P20486,10340004.9082,53.7111,3.704,7616219990855.95,0.9808,0,wt_zymolyase_17
17827,14814,4,P20486,2503581.6226,61.2925,3.4812,7616219990855.95,0.9808,0,wt_zymolyase_17
17828,14816,4,P20606,39243713.1324,2.7915,1.6941,362867939563998,0.8904,0,wt_zymolyase_17
17829,14818,4,P20967,15649447.6522,5.0754,2.8029,77322967681788.7,0.9101,0,wt_zymolyase_17
17830,14819,4,P21147,26890069.0564,3.9709,2.266,45980309825451.6,0.9751,0,wt_zymolyase_17
17831,14823,4,P21304,4796434.2733,25.4398,6.7174,26593441134875.5,0.853,0,wt_zymolyase_17
17832,14825,4,P21524,7326426.6296,8.7093,2.0733,28738689338349.9,0.9589,0,wt_zymolyase_17
17833,14825,4,P21524,6366762.9498,62.9637,6.8934,28738689338349.9,0.9589,0,wt_zymolyase_17
17834,14825,4,P21524,14412812.2815,2.8611,2.2861,28738689338349.9,0.9589,0,wt_zymolyase_17
17835,14828,4,P21576,375238193.7077,4.9484,2.0181,788477801014685,0.9961,0,wt_zymolyase_17
17836,14830,4,P21734,86365704.7705,46.9139,2.0066,142055073882872,0.9923,0,wt_zymolyase_17
17837,14832,4,P21827,12273666.0883,9.1867,5.7896,108162507739628,0.938,0,wt_zymolyase_17
17838,14832,4,P21827,6686390.2543,17.6453,9.5439,108162507739628,0.938,0,wt_zymolyase_17
17839,14834,4,P21954,10694248.9409,6.9834,5.0793,181951038111259,0.8586,0,wt_zymolyase_17
17840,14834,4,P21954,14076192.7543,42.4865,1.5903,181951038111259,0.8586,0,wt_zymolyase_17
17841,14834,4,P21954,10229461.242,65.2494,4.6351,181951038111259,0.8586,0,wt_zymolyase_17
17842,14835,4,P21965,48121139.9802,63.824,4.6062,105525978507266,0.9508,0,wt_zymolyase_17
17843,14837,4,P22137,228283058.9058,4.546,2.3581,2.09163409983603E+016,0.9423,0,wt_zymolyase_17
17844,14837,4,P22137,377370880.3642,26.3267,1.586,2.09163409983603E+016,0.9423,0,wt_zymolyase_17
17845,14838,4,P22138,31402313.614,21.2722,7.5162,613751425193806,0.9139,0,wt_zymolyase_17
17846,14838,4,P22138,46357497.0418,5.414,-3.7473,613751425193806,0.9139,0,wt_zymolyase_17
17847,14841,4,P22146,315925653.9058,37.5804,1.6718,2.34481293795291E+016,0.9611,0,wt_zymolyase_17
17848,14841,4,P22146,279977194.8859,38.2164,3.1282,2.34481293795291E+016,0.9611,0,wt_zymolyase_17
17849,14842,4,P22147,64278803.1197,18.393,13.294,5421459820416789,0.9546,0,wt_zymolyase_17
17850,14842,4,P22147,154531370.9112,25.5045,3.5602,5421459820416789,0.9546,0,wt_zymolyase_17
17851,14844,4,P22203,197240500.3889,4.5941,2.3133,1.79905367834397E+016,0.9816,0,wt_zymolyase_17
17852,14844,4,P22203,885043667.4252,25.5152,1.9718,1.79905367834397E+016,0.9816,0,wt_zymolyase_17
17853,14845,4,P22213,7736691.1262,56.1887,2.075,4560607266485,0.9652,0,wt_zymolyase_17
17854,14850,4,P22276,61859312.8947,4.2619,2.9761,252856962545786,0.9753,0,wt_zymolyase_17
17855,14851,4,P22336,43730491.5707,64.0055,4.9762,586627985187833,0.9302,0,wt_zymolyase_17
17856,14851,4,P22336,31917177.3281,17.5193,4.4006,586627985187833,0.9302,0,wt_zymolyase_17
17857,14851,4,P22336,11933846.5804,28.894,-5.617,586627985187833,0.9302,0,wt_zymolyase_17
17858,14851,4,P22336,17445204.3631,23.0465,-1.8446,586627985187833,0.9302,0,wt_zymolyase_17
17859,14853,4,P22515,223245496.2759,34.1826,1.9351,664084491461935,0.9925,0,wt_zymolyase_17
17860,14855,4,P22579,2038434.5795,62.9249,1.3904,53960017807237.9,0.1426,0,wt_zymolyase_17
17861,14856,4,P22696,20471462.7637,1.721,2.0132,196368769087002,0.8155,0,wt_zymolyase_17
17862,14858,4,P22943,42910868.7074,45.7441,1.8084,16612426356282.7,0.9911,0,wt_zymolyase_17
17863,14859,4,P23201,12238796.1011,44.9333,3.4248,58689107155869.2,0.8789,0,wt_zymolyase_17
17864,14861,4,P23248,190630864.8572,11.252,1.7395,1400617424494413,0.9785,0,wt_zymolyase_17
17865,14861,4,P23248,255691610.3743,9.7577,-3.6452,1400617424494413,0.9785,0,wt_zymolyase_17
17866,14862,4,P23254,65090884.4426,41.4884,1.5995,268701480663628,0.9817,0,wt_zymolyase_17
17867,14862,4,P23254,22114259.7826,57.7358,9.2782,268701480663628,0.9817,0,wt_zymolyase_17
17868,14862,4,P23254,44754228.0054,52.9638,2.1878,268701480663628,0.9817,0,wt_zymolyase_17
17869,14863,4,P23291,59464960.7414,63.2628,3.4131,911569481851992,0.9417,0,wt_zymolyase_17
17870,14866,4,P23301,196534848.7898,1.4785,1.7679,2.51406172004963E+016,0.986,0,wt_zymolyase_17
17871,14866,4,P23301,870604251.3121,68.4988,1.682,2.51406172004963E+016,0.986,0,wt_zymolyase_17
17872,14866,4,P23301,784767061.657,65.3646,2.9898,2.51406172004963E+016,0.986,0,wt_zymolyase_17
17873,14866,4,P23301,333005368.2705,61.2614,3.8555,2.51406172004963E+016,0.986,0,wt_zymolyase_17
17874,14871,4,P23615,27560873.0871,18.1984,1.683,275683286818765,0.9889,0,wt_zymolyase_17
17875,14871,4,P23615,180485144.8149,21.5511,1.8967,275683286818765,0.9889,0,wt_zymolyase_17
17876,14872,4,P23638,12335369.1417,21.0286,1.8045,3624671400711.86,0.9869,0,wt_zymolyase_17
17877,14874,4,P23641,38613170.6213,3.7289,2.7409,102232030221321,0.9697,0,wt_zymolyase_17
17878,14876,4,P23644,11115909.9187,3.2808,2.7377,16830180880014.7,0.9532,0,wt_zymolyase_17
17879,14877,4,P23724,1215913.4696,5.0748,1.1964,5467720765974.11,0.9048,0,wt_zymolyase_17
17880,14877,4,P23724,4529947.721,20.0991,2.5166,5467720765974.11,0.9048,0,wt_zymolyase_17
17881,14878,4,P24000,31943180.6966,10.6639,2.8992,510362862137063,0.8922,0,wt_zymolyase_17
17882,14880,4,P24279,52613657.743,51.3439,1.7186,82977051788166.8,0.9871,0,wt_zymolyase_17
17883,14883,4,P24783,105168270.602,9.8892,1.8502,479931729938990,0.9896,0,wt_zymolyase_17
17884,14883,4,P24783,27554603.1815,12.1464,9.96,479931729938990,0.9896,0,wt_zymolyase_17
17885,14883,4,P24783,46447189.2711,16.7651,1.565,479931729938990,0.9896,0,wt_zymolyase_17
17886,14887,4,P25044,7928208.3723,64.1297,4.3885,5242875671498.73,0.9739,0,wt_zymolyase_17
17887,14888,4,P25045,23902885.1149,4.2645,2.6527,3398746349472.7,0.9957,0,wt_zymolyase_17
17888,14889,4,P25087,338142767.1327,2.5549,2.0833,3.20647101207311E+016,0.8914,0,wt_zymolyase_17
17889,14890,4,P25293,17232668.4435,3.999,2.6353,166468361936197,0.9775,0,wt_zymolyase_17
17890,14890,4,P25293,59233941.7642,33.0639,1.5996,166468361936197,0.9775,0,wt_zymolyase_17
17891,14890,4,P25293,21705508.4516,28.6128,4.0757,166468361936197,0.9775,0,wt_zymolyase_17
17892,14890,4,P25293,10762174.1183,58.9636,1.9793,166468361936197,0.9775,0,wt_zymolyase_17
17893,14891,4,P25294,21003191.556,8.4794,7.1624,113394817695719,0.9718,0,wt_zymolyase_17
17894,14891,4,P25294,17472426.9181,45.9089,2.451,113394817695719,0.9718,0,wt_zymolyase_17
17895,14891,4,P25294,6717988.4373,67.4998,1.6292,113394817695719,0.9718,0,wt_zymolyase_17
17896,14891,4,P25294,10426593.2665,10.5085,2.4506,113394817695719,0.9718,0,wt_zymolyase_17
17897,14892,4,P25296,15476006.2509,43.0028,2.2344,13576977412100.6,0.9726,0,wt_zymolyase_17
17898,14892,4,P25296,6833424.3767,50.2134,-1.7673,13576977412100.6,0.9726,0,wt_zymolyase_17
17899,14893,4,P25297,27390600.9371,3.6648,2.9714,109893540723572,0.9543,0,wt_zymolyase_17
17900,14899,4,P25340,12441691.6852,3.4297,1.9466,7756757611072.46,0.978,0,wt_zymolyase_17
17901,14900,4,P25342,9900802.418,3.95,3.0623,229950110937679,0.9696,0,wt_zymolyase_17
17902,14900,4,P25342,59863383.7199,23.8275,1.7427,229950110937679,0.9696,0,wt_zymolyase_17
17903,14901,4,P25343,11774429.6746,10.726,7.8621,81044553917540.5,0.9032,0,wt_zymolyase_17
17904,14904,4,P25359,29951889.8424,25.6934,2.2652,15074547320330.5,0.9941,0,wt_zymolyase_17
17905,14909,4,P25371,12407329.8931,3.3613,2.0978,82200487611625,0.8111,0,wt_zymolyase_17
17906,14910,4,P25373,20226973.5427,48.4877,1.5005,134942702356792,0.8554,0,wt_zymolyase_17
17907,14911,4,P25374,5033708.4544,7.3042,5.2781,5733297401745.64,0.9442,0,wt_zymolyase_17
17908,14913,4,P25382,5684411.9608,10.9418,3.2876,8601997080837.5,0.9297,0,wt_zymolyase_17
17909,14915,4,P25386,13157729.4931,12.0972,5.3987,573110352776100,0.7775,0,wt_zymolyase_17
17910,14915,4,P25386,14820210.1578,48.9851,4.0276,573110352776100,0.7775,0,wt_zymolyase_17
17911,14917,4,P25443,645745596.4853,8.0246,1.7641,5.1039619894817E+016,0.9827,0,wt_zymolyase_17
17912,14917,4,P25443,1250097687.4291,10.4096,2.5717,5.1039619894817E+016,0.9827,0,wt_zymolyase_17
17913,14919,4,P25491,230818330.6235,3.9134,2.6953,7630632372127655,0.9433,0,wt_zymolyase_17
17914,14919,4,P25491,33588566.8396,51.7733,1.9599,7630632372127655,0.9433,0,wt_zymolyase_17
17915,14919,4,P25491,162460876.5407,29.3364,1.8474,7630632372127655,0.9433,0,wt_zymolyase_17
17916,14924,4,P25567,12270646.4416,22.5006,13.193,390163798804229,0.9827,0,wt_zymolyase_17
17917,14924,4,P25567,65728217.6201,26.4181,3.6992,390163798804229,0.9827,0,wt_zymolyase_17
17918,14925,4,P25572,52428380.188,66.8744,2.5746,144373917539376,0.9879,0,wt_zymolyase_17
17919,14925,4,P25572,28742708.7862,60.5605,-3.9773,144373917539376,0.9879,0,wt_zymolyase_17
17920,14926,4,P25574,27760044.5111,4.6517,2.5566,35987457731029.9,0.9831,0,wt_zymolyase_17
17921,14927,4,P25582,2964597.9314,9.8177,6.232,3638004839369.75,0.943,0,wt_zymolyase_17
17922,14927,4,P25582,1714587.9149,45,1.3957,3638004839369.75,0.943,0,wt_zymolyase_17
17923,14928,4,P25586,152027040.0119,60.9765,1.9315,59677131263533.3,0.9992,0,wt_zymolyase_17
17924,14928,4,P25586,42221632.5416,62.4393,2.336,59677131263533.3,0.9992,0,wt_zymolyase_17
17925,14933,4,P25631,4069256.89,4.6633,2.5322,29192815743905.2,0.934,0,wt_zymolyase_17
17926,14933,4,P25631,12947276.1137,44.5435,1.8845,29192815743905.2,0.934,0,wt_zymolyase_17
17927,14934,4,P25632,4602555.8106,6.598,2.312,1135605122538.08,0.98,0,wt_zymolyase_17
17928,14938,4,P25694,5217459818.5151,22.9843,1.7165,3.38786293496526E+017,0.9938,0,wt_zymolyase_17
17929,14940,4,P25808,1327631.0587,6.7284,2.1177,349072107247.354,0.8846,0,wt_zymolyase_17
17930,14941,4,P25847,10498907.0359,4.3791,2.4831,51353429008514.9,0.9433,0,wt_zymolyase_17
17931,14941,4,P25847,13021654.6327,58.2256,3.8014,51353429008514.9,0.9433,0,wt_zymolyase_17
17932,14942,4,P26321,124468407.2397,12.3707,5.4023,2.42097073200855E+016,0.9502,0,wt_zymolyase_17
17933,14942,4,P26321,794858409.6865,27.798,1.6893,2.42097073200855E+016,0.9502,0,wt_zymolyase_17
17934,14944,4,P26637,887731417.064,32.8686,1.6368,1.11476437417963E+016,0.9884,0,wt_zymolyase_17
17935,14946,4,P26783,399017543.4684,14.7615,3.1944,2.01296222671655E+016,0.9784,0,wt_zymolyase_17
17936,14946,4,P26783,348885815.4309,17.7077,-8.6322,2.01296222671655E+016,0.9784,0,wt_zymolyase_17
17937,14947,4,P26784,190694693.4672,8.5254,1.877,3010037751915164,0.9834,0,wt_zymolyase_17
17938,14947,4,P26784,96378532.3772,12.3054,-8.4531,3010037751915164,0.9834,0,wt_zymolyase_17
17939,14948,4,P26785,1080360415.2698,7.9225,1.8277,3.8856792422037E+016,0.9952,0,wt_zymolyase_17
17940,14948,4,P26785,542662502.6488,11.2103,2.1612,3.8856792422037E+016,0.9952,0,wt_zymolyase_17
17941,14948,4,P26785,432779538.5358,11.1461,7.367,3.8856792422037E+016,0.9952,0,wt_zymolyase_17
17942,14949,4,P26786,888205803.0329,8.7387,1.6948,4.15257518463648E+016,0.9903,0,wt_zymolyase_17
17943,14949,4,P26786,880623219.114,10.893,-4.6365,4.15257518463648E+016,0.9903,0,wt_zymolyase_17
17944,14951,4,P27476,215589812.2438,31.5287,2.026,1.21676654514412E+016,0.9591,0,wt_zymolyase_17
17945,14951,4,P27476,228115345.6113,39.9975,2.4607,1.21676654514412E+016,0.9591,0,wt_zymolyase_17
17946,14951,4,P27476,213907075.3327,27.4039,4.8323,1.21676654514412E+016,0.9591,0,wt_zymolyase_17
17947,14953,4,P27614,6084383.8399,5.4058,5.293,36986035259733.4,0.9747,0,wt_zymolyase_17
17948,14953,4,P27614,9715258.7121,61.5687,2.3302,36986035259733.4,0.9747,0,wt_zymolyase_17
17949,14953,4,P27614,26608015.4377,24.0189,1.6696,36986035259733.4,0.9747,0,wt_zymolyase_17
17950,14953,4,P27614,5941293.7697,12.3639,1.1997,36986035259733.4,0.9747,0,wt_zymolyase_17
17951,14954,4,P27616,20062954.0936,52.9834,1.9067,130591633895313,0.9181,0,wt_zymolyase_17
17952,14954,4,P27616,18345196.7453,44.7285,1.7956,130591633895313,0.9181,0,wt_zymolyase_17
17953,14955,4,P27637,2711124.942,21.337,7.6113,144501299623195,0.8576,0,wt_zymolyase_17
17954,14955,4,P27637,19506832.3635,43.999,1.3977,144501299623195,0.8576,0,wt_zymolyase_17
17955,14956,4,P27692,97677434.6718,21.6052,2.0274,157499203548004,0.9523,0,wt_zymolyase_17
17956,14962,4,P28005,10957552.3,25.5756,1.9917,10244842471937,0.9707,0,wt_zymolyase_17
17957,14962,4,P28005,4256329.4256,20.4316,-2.7767,10244842471937,0.9707,0,wt_zymolyase_17
17958,14963,4,P28007,6175459.6182,9.0429,2.0297,224195435616.084,0.9925,0,wt_zymolyase_17
17959,14964,4,P28241,3070361.6108,2.7611,1.1492,277734136484421,0.0343,0,wt_zymolyase_17
17960,14966,4,P28274,181406984.5522,2.5479,1.6557,586507710676976,0.9796,0,wt_zymolyase_17
17961,14966,4,P28274,34602207.1131,51.6032,2.144,586507710676976,0.9796,0,wt_zymolyase_17
17962,14966,4,P28274,76819250.3078,4.6419,2.3555,586507710676976,0.9796,0,wt_zymolyase_17
17963,14968,4,P28321,14603968.9226,4.3555,2.2478,10758580580969.7,0.9837,0,wt_zymolyase_17
17964,14969,4,P28519,33387950.2606,8.4205,3.0157,112078376590125,0.9709,0,wt_zymolyase_17
17965,14971,4,P28707,28451392.1525,44.3185,1.7262,157498705459317,0.901,0,wt_zymolyase_17
17966,14971,4,P28707,16892690.1006,49.436,-1.9992,157498705459317,0.901,0,wt_zymolyase_17
17967,14972,4,P28777,33602499.1584,64.0466,6.9337,13250050325614.1,0.8722,0,wt_zymolyase_17
17968,14973,4,P28789,14095737.4329,43.7818,2.55,24429182665126.9,0.9942,0,wt_zymolyase_17
17969,14973,4,P28789,15324460.4958,62.6625,5.5361,24429182665126.9,0.9942,0,wt_zymolyase_17
17970,14973,4,P28789,25315252.2419,57.0762,-3.6113,24429182665126.9,0.9942,0,wt_zymolyase_17
17971,14974,4,P28817,14986611.4776,46.1742,2.0833,897397468372.495,0.9939,0,wt_zymolyase_17
17972,14977,4,P29295,3468807.4475,8.4054,3.1888,1572571756774.99,0.9786,0,wt_zymolyase_17
17973,14977,4,P29295,4898699.3503,2.9567,2.134,1572571756774.99,0.9786,0,wt_zymolyase_17
17974,14978,4,P29311,165098112.9128,34.0694,1.5118,2904763088328277,0.9345,0,wt_zymolyase_17
17975,14979,4,P29453,315356085.7608,9.3526,2.6579,1934917302405490,0.9914,0,wt_zymolyase_17
17976,14979,4,P29453,53272694.5278,2.4845,1.2493,1934917302405490,0.9914,0,wt_zymolyase_17
17977,14982,4,P29478,30511427.9895,23.5338,1.6704,103379376413900,0.9496,0,wt_zymolyase_17
17978,14984,4,P29509,876059445.1558,50.9284,2.2309,1.08916688145576E+017,0.9835,0,wt_zymolyase_17
17979,14984,4,P29509,994519394.7746,64.6272,4.0686,1.08916688145576E+017,0.9835,0,wt_zymolyase_17
17980,14984,4,P29509,631697014.5305,58.8392,3.4963,1.08916688145576E+017,0.9835,0,wt_zymolyase_17
17981,14985,4,P29547,45872631.1679,11.1532,2.2568,345283004464239,0.9533,0,wt_zymolyase_17
17982,14985,4,P29547,11793980.5598,44,1.4029,345283004464239,0.9533,0,wt_zymolyase_17
17983,14985,4,P29547,22181528.3659,26.1333,3.4953,345283004464239,0.9533,0,wt_zymolyase_17
17984,14985,4,P29547,31165744.6325,13.5078,5.0161,345283004464239,0.9533,0,wt_zymolyase_17
17985,14987,4,P29704,38670864.8409,3.8683,2.8289,38253399910363.8,0.9841,0,wt_zymolyase_17
17986,14988,4,P29952,71949091.599,42.797,1.8799,669776437659765,0.9393,0,wt_zymolyase_17
17987,14989,4,P30624,227812882.7694,4.1188,2.2323,539625682331496,0.9947,0,wt_zymolyase_17
17988,14993,4,P31115,2679439.8123,64.9457,3.1942,657617637938.647,0.9721,0,wt_zymolyase_17
