uniprot_acc	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108
P24666	0	0	0	0	0	0	0	0	0	0	0	0	982150	278450	180310000	178990000	11599000	991850	409590	208120	215040	147980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551780	0	0	0	0	0	0	430610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474970	0	0	638730	972300	0	0	0	0	0	0	0	1620400	0	484860	0	0	0	0	0	0	0	0	583790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P24752	0	0	0	0	0	0	0	14233	0	0	0	26929	129150	0	1638100	370630	2060300	430790	2581100	417470	439560	343400	221050	219920	103890	84746	89520	124850	316530	115770	300560	210340	37095	0	311010	249310	435950	606370	2694800	474160	0	0	176380	86090000	35099000	612820	96925000	642850000	1072600	307570	0	717980	0	0	0	84000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P24844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11143000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10878000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3981500	0	0	0	0	0	0	0	0	0
P24928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1286500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2128900	27985000	3209500	148470000	94261000	5072000	4040500	4083600	0	3932700	5574800	2679300	3910800	3206300	3918900	3078100	3177300	2884800	0	2189500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P24941	0	0	0	0	0	0	0	154930	0	0	0	0	0	0	0	192530	10513000	1675100	584680	775750	610820	794980	513370	0	349580	230440	186480	555380	13975000	159210000	47692000	1943200	416040	1838600	0	0	0	259450	463600	297910	0	0	0	1009300	0	0	2709400	2404300	2327300	983530	0	356620	0	514820	799110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P25098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976250	1214800	9765700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922310	0	0	0	0	0	0	0	0
P25205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109360	0	0	95328	0	0	414410	844400	0	315560	1055900	0	0	402000	0	349300	577850	0	0	1246700	0	200080	0	933720	0	0	0	152530	646380	0	2176000	7762300	15184000	8193000	2586200	43283000	157680000	413880000	243450000	334100000	58762000	67104000	2947300	10179000	7283400	9203500	1217200	3002200	1778500	856670	0	2031100	666180	2736700	0	408070	0	0	0	1473900	0	0	552590	1485000	700780	564760	0	0	1200900	0	0	0	548380	0	0	0	380630	0	0	0	669990	475680	974510	0	0	850210	460900	0	0	0	0	0
P25325	0	0	0	0	0	205430	0	1502600	0	0	289820	1168700	6998900	0	3250500	621840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P25398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8246800	24082000	27005000	62386000	37586000	22848000	28042000	37211000	38614000	87300000	49222000	43486000	14760000	23990000	17324000	17697000	12408000	8936000	30894000	108490000	3662300	2961300	5668600	6110600	10868000	10015000	24567000	17425000	20440000	24681000	24808000	482840000	24401000	17710000	10294000	25290000	412480000	12543000	9988400	17909000	4688900	9642800	9329000	3099600	210640000	4890600	3733500	4484400	3319300	2278000	3872000	1928900	56581000	2540600	0	2371000	1747900	2114800	0	3622800	1698000	1604700	1227200	3184600	3347700	3838600	4233100	0	0	0	959740	0	1170300	0	0	0	0	0	0	0	0	0	0	0	0	698640	0	0	0	0	0	2662500	0	0
P25440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8814600	124300000	0	32582000	11047000	10213000	10497000	9856300	0	8247500	0	0	0	8186800	8847600	6126600	4980100	0	0	0	0	0	0	0	0
P25490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1428700	0	0	1253100	3257900	65249000	20834000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P25685	0	0	0	471520	0	0	0	0	0	0	0	0	0	0	0	404340	0	0	0	0	0	0	0	0	0	176060	598180	219480	150410	99445	161380	377890	723680	0	709780	1725400	14947000	92039000	444000000	6486200	471010	0	361620	762650	432580	471090	291810	924530	0	516110	0	0	0	284610	254310	576120	0	498560	0	0	0	748360	415360	0	302700	589040	0	591780	0	633040	601700	711160	0	902580	797410	515730	549360	862250	692820	627120	0	359750	0	719410	509240	0	618820	507610	718140	0	0	0	796000	0	0	0	401290	499120	746290	0	0	481190	0	0	0	451200	0	450750
P25705	0	0	0	0	0	0	0	0	0	0	0	984310	0	0	164670	349640	307910	353420	870350	584670	95605	143520	42955	11380000	0	0	56872	0	0	0	20720000	383080	266290	0	0	185380	289530	0	0	749060	0	0	4177600	565490	724010	0	1885200	1098000	1529000	1053600	0	3688400	4418000	4853700	4391300	12216000	14214000	12827000	0	26368000	23206000	22448000	16163000	56330000	34260000	33069000	0	129650000	25746000	69172000	88642000	156430000	17008000	110800000	136300000	174650000	81419000	105870000	125930000	76234000	76264000	63199000	0	267950000	275810000	10666000	313150000	353070000	324360000	331230000	328490000	15059000	219490000	82213000	0	0	291150000	134620000	154680000	253170000	11330000	46745000	18826000	8549100	11950000	9874900	7233000	11706000
P25786	0	0	0	0	0	0	0	0	673070	0	0	54525	0	0	0	0	0	58624	0	0	0	0	105750	0	47839	1028100	0	0	0	117500	0	91220	123970	0	165470	288270	47240	55989000	2339600	457140	0	0	0	0	244460	0	127150	0	157800	643320	0	2196700	12288000	23120000	439450000	264160000	2620400000	387000000	597280	1632200	744370	3038100	1345600	1464700	2215700	1453500	0	1282800	605520	968780	495770	877080	0	547210	490160	298650	238310	483720	207800	0	834650	917610	0	838270	598980	0	465980	376180	874210	0	554660	0	1620200	0	0	0	553230	966060	459710	1138800	0	1820800	752760	0	0	0	0	0
P25787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74219	118770	0	0	472360	0	0	649100	0	0	0	0	0	0	0	0	1553800	22154000	4211100	343210000	64910000	992890000	85499000	162810000	1125800	465230	1045100	651750	1150100	576620	5139100	1530200	0	0	362260	968710	0	0	594800	457120	0	0	193120	362160	487940	0	0	0	285550	0	0	0	0	410250	0	584100	0	1286900	0	0	0	539900	0	529850	1693900	0	1122700	0	0	0	0	0	0
P25788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225160	0	0	0	0	150850	0	0	0	0	0	0	0	1501800	9948400	2661300	186330000	77263000	1861800000	190900000	2428400	1609300	541830	1502300	1033800	585210	674270	1193100	0	545980	423140	426110	385400	359180	0	387250	410840	662850	598110	527350	0	0	0	614140	0	0	550070	0	524740	595960	492840	0	0	0	624260	0	0	0	661960	948570	524090	805940	0	1449800	319540	0	0	0	0	0
P25789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506470	19006000	31009000	1328500	2081700	1535400	2221800	1118500	527080	83540	398070	239590	118760	317920	712480	295880	0	108030	0	0	243540	0	73016	0	0	0	0	0	0	0	0	0	0	198480	56263	0	0	17893000	28457000	10356000	249120000	135790000	432820000	157490000	1942100	3987800	0	2881800	2424800	1254400	1383600	1889700	0	594840	0	345950	578200	728110	0	660740	1011400	387970	0	503570	0	817880	0	0	0	461970	1153700	0	208580	0	2999800	0	280430	0	3240100	0	0	0	0	2967900	895190	1674900	0	1062600	347400	0	0	0	0	0
P26006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1071600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7033200	0	7398100	4598000	4937000	0	7298700	4801800	7424800	10157000	8109700	7720900	8701800	0	19011000	0	20429000	11460000	18237000	0	16767000	12334000	13875000	17425000	16600000	13327000	10196000	22834000	9107500	0	18699000	38779000	0	14994000	15884000	15160000	10025000	14193000	0	17808000	0	0	0	14450000	19429000	19366000	15427000	0	7564600	0	0	0	0	0	0
P26038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136530	60680	80977	46252	98808	0	0	0	79329	0	0	0	30227	39209	21922	122340	0	0	70577	0	93667	405100	1340100	141350000	49793000	136300000	105820000	17033000	1645100000	563950000	286300000	528100	4344100	9279900	2833100	4380900	243680	461370	63713	116810	159810	317550	374530	186250	0	935680	221650	169390	450780	97814	700860	351230	0	530100	0	232750	402290	198720	0	205010	222900	251020	344360	481700	395300	258560	420020	274390	0	307790	0	0	299850	640710	509190	426560	769900	0	190820	0	0	0	790170	195410	262840	417660	0	385650	0	0	0	0	0	0
P26196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147700	0	0	0	129680	193780	958450	148450000	11030000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567090	0	547760	0	502910	0	700740	0	396100	0	447250	540990	476650	0	0	0	568680	0	577710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P26358	0	0	0	0	0	0	0	0	0	0	0	0	48346	0	36313	0	0	0	0	0	0	0	0	0	0	0	132500	0	0	0	0	0	0	0	0	106130	0	69299	0	0	0	0	0	1439900	4699900	0	657190000	254920000	1814000	131010	0	131580	84142	275440	141770	0	279660	219530	0	336490	0	614670	0	704060	1107400	287580	0	0	0	655530	624020	776300	0	229430	493290	467350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240720	0	0	0	0	274480	0	0	0	0	0	0
P26368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3429700	6690400	6547000	4281800	4730400	2927800	5225300	0	3894200	0	5331200	11795000	18152000	16827000	18819000	0	26697000	12880000	43363000	26736000	34522000	0	29702000	45238000	44926000	56216000	38532000	31288000	16426000	32461000	21970000	0	28460000	4028800	0	6705500	0	14397000	0	0	0	11111000	0	0	0	4406600	6767900	4113500	6115900	0	4007700	0	0	0	0	0	0
P26440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	784660	0	15170000	10438000	2175600	0	0	0	0	0	0	731100	833210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1346200	0	0	0	0	0
P26447	0	0	0	0	0	0	0	3508100	0	0	0	2164800	0	0	0	1349800	1355600	0	1814500	0	0	0	1477500	0	5721600	0	0	0	0	0	0	0	6820700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P26583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249720	0	0	0	0	0	0	0	0	0	0	0	475390	68162	0	0	0	0	0	0	0	0	0	0	0	3425400	7172800	908390000	3289500000	3744000000	12839000	4086100	0	230400	230200	2085300	1583700	1673500	472090	364390	0	0	2081300	0	251950	104870	0	0	138370	0	620120	0	0	157530	0	0	11103000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P26599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72089	0	0	63052	55227	158670	685780	215310	395830	1408600	425020	2461500	1991500	6725100	1507700	552800	844860	495520	0	1650400	8631200	27303000	45012000	235280000	609700000	109690000	1020000	2412100	23821000	6352500	505590	1709800	804460	1314400	394010	0	130940	583160	198800	1350800	121640	0	2095900	0	6588300	0	897280	316770	1260600	2030500	1220000	0	563560	0	560050	465590	2333900	0	2900900	4613400	604570	1937500	1588200	2600300	1278900	0	0	0	4330700	671730	0	0	0	1554200	0	1748900	0	739480	0	0	0	2465600	2920200	0	1637600	0	1172300	0	0	938210	950600	0	0
P26639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199550	1227500	81498000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319740	369820	0	0	0	0	521120	0	827400	458290	597980	0	674860	0	0	447940	719220	0	1083800	0	717120	571930	853500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612100	0	0	0	0	0	0	0	0
P26640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1196400	969580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246860	0	1692900	0	0	0	0	0	37950000	194760000	235860000	2246500	23730000	14502000	10209000	3134200	0	13433000	13137000	15852000	23824000	33249000	44413000	26365000	0	41218000	40538000	40847000	22962000	66159000	80735000	114610000	0	326260000	171590000	555420000	761510000	1147700000	136990000	354020000	165040000	149740000	157380000	115180000	93983000	124460000	12559000	73151000	0	51731000	46117000	0	32917000	38541000	49956000	19172000	25424000	0	41430000	0	0	0	20969000	33440000	27881000	28017000	0	47168000	24165000	9310600	7539300	6673600	2671600	1721700
P26641	0	0	0	0	0	0	0	0	0	0	0	0	10585000	0	0	0	0	1328900	0	0	0	0	0	0	0	0	0	0	572790	905490	0	0	0	0	0	0	0	0	0	1426200	0	0	4022300	10414000	13872000	0	20319000	18351000	26477000	11414000	0	20755000	37596000	50962000	78908000	71749000	79264000	203930000	15815000	138590000	117590000	351930000	266180000	533670000	484310000	564190000	93389000	624670000	117620000	812670000	957770000	1415800000	476710000	1980900000	1807100000	972510000	498800000	587770000	484730000	260950000	115610000	104390000	33840000	167090000	141700000	0	178960000	206080000	274200000	188100000	184110000	0	303830000	78439000	0	0	183620000	281360000	214240000	245180000	29352000	452070000	136570000	9682400	993460	1663800	0	0
P26885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890060	525460	432700	1791500	18157000	3566400	7285500	1572200	11765000	190910000	191180000	31326000	670780	676320	1353600	3173200	1801400	4368900	96461000	2903000	0	0	852270	0	0	0	0	0	0	0	0	0	290430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P27348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1574300	1455300	0	0	0	0	0	0	0	0	0	869110	0	0	0	2862000	0	3135500	0	0	0	0	0	0	0	0	0	0	0	0	834270	5441800	1485700	0	6781500	7196800	0	470660000	477390000	919630000	348650000	432390000	173350000	227970000	42205000	243130000	34797000	121820000	247390000	141550000	187960000	115010000	12792000	133430000	15092000	136860000	77392000	122320000	44713000	100410000	73355000	206690000	30266000	68777000	43258000	31009000	26644000	20973000	0	43915000	56746000	0	127630000	68251000	103200000	40265000	93924000	0	104310000	14717000	0	0	65974000	78997000	67399000	93702000	0	174910000	88449000	0	0	0	0	0
P27361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5473800	33884000	0	0	6312700	1902800	1510200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5244100	0	0	15490000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P27635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3305600	0	0	6233400	5036900	12867000	7894100	24911000	28442000	26143000	39889000	24857000	14819000	0	8853000	0	15510000	4764800	0	18259000	9029200	16918000	0	0	0	7522600	0	0	0	0	11173000	0	11453000	0	8667100	0	0	0	0	0	0
P27694	0	0	0	0	0	0	0	0	0	0	0	0	27891	315430	0	0	0	0	0	0	106730	97406	74578	92173	118310	107390	0	62764	86968	0	0	197330	0	0	0	0	0	0	0	0	0	0	0	273610000	166370000	7521400	221870	71831	0	0	0	0	111990	340290	117730	0	0	0	0	315310	0	151600	153680	570960	150910	218130	0	0	0	0	296080	402980	0	0	217470	0	0	0	0	0	0	0	0	102490	0	0	0	0	331650	0	0	0	134500	0	0	0	0	313380	312190	1125400	0	0	0	0	0	0	0	0
P27695	0	0	0	0	0	0	0	0	0	0	0	95419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59884	76169	135730	28908	0	0	0	0	27148000	712110	0	34638000	283420000	1408600000	2310800	1131700	77605	0	0	0	73306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P27708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3799300	0	7889900	9085000	6349600	7736900	6452900	0	7301300	0	0	0	7233500	7918500	17100000	8711600	17087000	0	21489000	0	14421000	13680000	12461000	0	14422000	14091000	10042000	0	10352000	10338000	12084000	0	0	0	18811000	0	0	10875000	0	29560000	0	0	0	27090000	0	0	0	13020000	18788000	14723000	37757000	0	31905000	0	0	0	0	0	0
P27797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1828500	0	0	0	7014800	0	1627000	750220	0	503250	0	1553100	0	0	0	0	245990	0	0	3644100	8492200	1923000000	5719900000	195020000	140000000	83110000	35620000	93999000	51265000	84106000	55849000	83171000	10989000	58500000	45670000	58186000	40095000	65969000	50516000	51777000	39243000	50330000	0	43628000	42455000	0	45524000	42675000	43154000	71566000	57946000	0	60902000	0	0	0	86221000	77509000	84103000	69107000	3856300	193470000	42167000	0	0	0	0	0
P27816	0	0	0	0	0	0	0	0	0	0	0	97066	70855	457140	474320	3127500	246190	475600	1000300	0	1459700	2763700	1689100	1918900	1528900	4826600	9013000	3489600	7421300	9510900	41555000	26528000	11824000	5859900	34045000	6813300	10984000	10985000	22615000	65901000	131510000	36086000	539320000	148180000	371710000	4401500	72538000	168690000	229460000	1050600000	48315000	1276600000	950290000	1144000000	858830000	819140000	1126100000	431970000	108310000	625490000	551530000	337560000	546960000	274560000	263860000	152860000	11567000	252450000	261150000	165210000	67840000	243950000	14109000	121360000	77449000	98218000	181830000	146440000	170480000	277750000	233230000	317100000	0	70378000	170660000	0	115750000	115880000	56753000	239090000	223880000	0	104650000	68349000	0	0	202190000	135620000	167340000	121500000	75482000	174540000	80536000	3684000	4683700	4063400	2157200	0
P27824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4761300	7554500	148540000	27005000	5851300	8238100	0	12271000	10748000	22783000	26130000	19104000	0	38580000	4845000	37856000	29359000	38582000	26796000	31289000	29891000	31601000	11901000	34237000	38526000	24464000	6331700	14395000	0	56349000	51875000	0	43484000	41004000	38086000	40974000	40444000	0	42749000	34766000	0	0	45668000	48465000	46147000	41661000	0	19314000	8451200	0	0	0	0	0
P27986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1797600	915920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P28062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2349300	44014000	7996700	230980000	10732000	0	3016900	0	2173100	0	1588800	1978200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2226900	0	0	0	0	0	0
P28065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1628100	3350000	26186000	6054900	63766000	6137800	0	0	0	0	2647200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P28066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156370	0	0	0	0	0	280420	498170	0	62468000	385490	756660	681480	0	1202200	2984700	3383500	276950000	111840000	629100000	157440000	58216000	2619800	3749900	2472200	2176700	1993200	9381800	1589300	0	2601300	0	1910800	0	2087300	0	0	1088400	1239300	2614000	1925700	2604400	2816400	0	2405500	0	1053900	2092000	0	703200	0	2204900	0	0	0	1468500	0	0	0	2182600	0	0	0	0	2383300	0	0	0	0	0	0
P28070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346860	0	0	0	0	0	0	0	0	0	574370	881510	0	0	0	0	0	0	0	0	0	0	0	2093400	1030600	97390000	33960000	447530000	81500000	8720200	0	0	1249800	1457500	1250600	0	746830	0	683440	0	1031000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	892840	0	0	0	0	0	0
P28072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717670	0	0	0	0	0	0	0	0	0	0	0	0	0	1877300	6870900	81802000	61325000	603430000	67598000	15754000	0	0	3725100	2679200	3506200	2092000	2195900	0	0	0	1905300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2046300	0	0	0	3412200	0	0	0	0	0	0
P28074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297880	302220	0	0	0	0	0	633980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651320	1653800	1590300	277810000	103370000	360100000	125790000	0	1177500	0	718110	854470	1288400	825440	1192500	0	698170	0	695800	508430	437850	0	525590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	662400	0	0	0	1167100	0	0	0	0	877040	2712600	1418600	0	1791300	1029500	0	0	0	0	0
P28161	0	0	0	0	0	0	0	5343000	0	0	0	0	8763200	978080	920080	640100	532710	1679900	647190	2089300	1974300	6650400	1354100	0	7295500	37083000	33132000	26102000	26438000	14787000	12591000	24438000	60929000	9031300	2976300	2285400	1839500	726120	1121300	547700	0	0	0	1218300	986560	0	1356100	0	0	2270300	0	822700	2052700	1433100	1081300	0	0	786060	0	0	0	0	0	0	1786400	0	0	1154000	0	0	2000300	0	0	2327300	1101700	1277600	0	0	0	0	0	0	0	0	0	0	0	0	3313400	0	0	0	3300000	0	0	0	0	3503200	0	2568700	0	5568100	1763800	7683600	7320400	11352000	7407100	10268000
P28340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1236100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P28482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312440	0	1481000	192670000	82215000	0	0	456880	631000	1193800	0	679830	736950	440200	255780	0	617470	689520	814350	418260	894230	386920	512820	0	0	0	1435800	0	0	0	0	0	1029000	0	0	0	652680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718810	0	0	0	0	0	0	0	0	656420	1523000	0	0	0	920410	1034400
P28676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379460	210500	197540	298050	11898000	9974700	372230	0	0	0	528730	198190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
